 t       A(O)      A(F)
 9.34  8.741333  4.694244
 9.35  8.741333  4.694244
 9.36  8.741338  4.694244
 9.37  8.741338  4.694277
 9.38  8.741338  4.694277
 9.39  8.741343  4.694277
 9.40  8.741343  4.694277
 9.41  8.741343  4.694277
 9.42  8.741347  4.694277
 9.43  8.741347  4.694277
 9.44  8.741352  4.694282
 9.45  8.741357  4.694282
 9.46  8.741357  4.694282
 9.47  8.741357  4.694282
 9.48  8.741361  4.694282
 9.49  8.741361  4.694282
 9.50  8.741361  4.694282
 9.51  8.741366  4.694282
 9.52  8.741366  4.694282
 9.53  8.741366  4.694282
 9.54  8.741366  4.694282
 9.55  8.741371  4.694282
 9.56  8.741371  4.694282
 9.57  8.741371  4.694282
 9.58  8.741375  4.694282
 9.59  8.741375  4.694282
 9.60  8.741375  4.694282
 9.61  8.741380  4.694282
 9.62  8.741380  4.694282
 9.63  8.741385  4.694286
 9.64  8.741389  4.694286
 9.65  8.741389  4.694286
 9.66  8.741389  4.694286
 9.67  8.741394  4.694286
 9.68  8.741394  4.694286
 9.69  8.741394  4.694286
 9.70  8.741399  4.694286
 9.71  8.741399  4.694286
 9.72  8.741399  4.694286
 9.73  8.741403  4.694286
 9.74  8.741403  4.694286
 9.75  8.741403  4.694286
 9.76  8.741408  4.694286
 9.77  8.741408  4.694286
 9.78  8.741408  4.694286
 9.79  8.741413  4.694286
 9.80  8.741413  4.694286
 9.81  8.741417  4.694291
 9.82  8.741422  4.694291
 9.83  8.741422  4.694291
 9.84  8.741422  4.694291
 9.85  8.741427  4.694291
 9.86  8.741427  4.694291
 9.87  8.741427  4.694291
 9.88  8.741431  4.694291
 9.89  8.741431  4.694291
 9.90  8.741431  4.694291
 9.91  8.741436  4.694291
 9.92  8.741436  4.694291
 9.93  8.741436  4.694291
 9.94  8.741441  4.694291
 9.95  8.741441  4.694291
 9.96  8.741441  4.694291
 9.97  8.741445  4.694291
 9.98  8.741445  4.694291
 9.99  8.741445  4.694291
10.00  8.741455  4.694295
10.01  8.741455  4.694328
10.02  8.741455  4.694328
10.03  8.741459  4.694328
10.04  8.741459  4.694328
10.05  8.741459  4.694328
10.06  8.741464  4.694328
10.07  8.741464  4.694328
10.08  8.741464  4.694328
10.09  8.741469  4.694328
10.10  8.741469  4.694328
10.11  8.741469  4.694328
10.12  8.741473  4.694328
10.13  8.741473  4.694328
10.14  8.741473  4.694328
10.15  8.741478  4.694328
10.16  8.741478  4.694328
10.17  8.741478  4.694328
10.18  8.741483  4.694328
10.19  8.741487  4.694333
10.20  8.741487  4.694333
10.21  8.741492  4.694333
10.22  8.741492  4.694333
10.23  8.741492  4.694333
10.24  8.741497  4.694333
10.25  8.741497  4.694333
10.26  8.741497  4.694333
10.27  8.741501  4.694333
10.28  8.741501  4.694333
10.29  8.741501  4.694333
10.30  8.741501  4.694333
10.31  8.741506  4.694333
10.32  8.741506  4.694333
10.33  8.741506  4.694333
10.34  8.741511  4.694333
10.35  8.741511  4.694333
10.36  8.741511  4.694333
10.37  8.741515  4.694333
10.38  8.741515  4.694333
10.39  8.741520  4.694337
10.40  8.741525  4.694337
10.41  8.741525  4.694337
10.42  8.741525  4.694337
10.43  8.741529  4.694337
10.44  8.741529  4.694337
10.45  8.741529  4.694337
10.46  8.741534  4.694337
10.47  8.741534  4.694337
10.48  8.741534  4.694337
10.49  8.741539  4.694337
10.50  8.741539  4.694337
10.51  8.741539  4.694337
10.52  8.741543  4.694337
10.53  8.741543  4.694337
10.54  8.741543  4.694337
10.55  8.741548  4.694337
10.56  8.741548  4.694337
10.57  8.741548  4.694337
10.58  8.741553  4.694370
10.59  8.741557  4.694375
10.60  8.741557  4.694375
10.61  8.741562  4.694375
10.62  8.741562  4.694375
10.63  8.741562  4.694375
10.64  8.741567  4.694375
10.65  8.741567  4.694375
10.66  8.741567  4.694375
10.67  8.741567  4.694375
10.68  8.741571  4.694375
10.69  8.741571  4.694375
10.70  8.741571  4.694375
10.71  8.741576  4.694375
10.72  8.741576  4.694375
10.73  8.741576  4.694375
10.74  8.741581  4.694375
10.75  8.741581  4.694375
10.76  8.741581  4.694375
10.77  8.741585  4.694375
10.78  8.741585  4.694375
10.79  8.741585  4.694375
10.80  8.741595  4.694379
10.81  8.741595  4.694379
10.82  8.741595  4.694379
10.83  8.741599  4.694379
10.84  8.741599  4.694379
10.85  8.741599  4.694379
10.86  8.741604  4.694379
10.87  8.741604  4.694379
10.88  8.741604  4.694379
10.89  8.741604  4.694379
10.90  8.741609  4.694379
10.91  8.741609  4.694379
10.92  8.741609  4.694379
10.93  8.741613  4.694379
10.94  8.741613  4.694379
10.95  8.741613  4.694379
10.96  8.741618  4.694379
10.97  8.741618  4.694379
10.98  8.741618  4.694379
10.99  8.741623  4.694379
11.00  8.741623  4.694379
11.01  8.741627  4.694384
11.02  8.741632  4.694384
11.03  8.741632  4.694384
11.04  8.741632  4.694384
11.05  8.741632  4.694384
11.06  8.741637  4.694384
11.07  8.741637  4.694384
11.08  8.741637  4.694384
11.09  8.741641  4.694384
11.10  8.741641  4.694384
11.11  8.741641  4.694384
11.12  8.741646  4.694384
11.13  8.741646  4.694384
11.14  8.741646  4.694384
11.15  8.741651  4.694417
11.16  8.741651  4.694417
11.17  8.741651  4.694417
11.18  8.741651  4.694417
11.19  8.741655  4.694417
11.20  8.741655  4.694417
11.21  8.741655  4.694417
11.22  8.741664  4.694421
11.23  8.741664  4.694421
11.24  8.741664  4.694421
11.25  8.741669  4.694421
11.26  8.741669  4.694421
11.27  8.741669  4.694421
11.28  8.741674  4.694421
11.29  8.741674  4.694421
11.30  8.741674  4.694421
11.31  8.741674  4.694421
11.32  8.741679  4.694421
11.33  8.741679  4.694421
11.34  8.741679  4.694421
11.35  8.741683  4.694421
11.36  8.741683  4.694421
11.37  8.741683  4.694421
11.38  8.741688  4.694421
11.39  8.741688  4.694421
11.40  8.741688  4.694421
11.41  8.741688  4.694421
11.42  8.741693  4.694421
11.43  8.741693  4.694421
11.44  8.741693  4.694421
11.45  8.741702  4.694426
11.46  8.741702  4.694426
11.47  8.741702  4.694426
11.48  8.741707  4.694426
11.49  8.741707  4.694426
11.50  8.741707  4.694426
11.51  8.741707  4.694426
11.52  8.741711  4.694426
11.53  8.741711  4.694426
11.54  8.741711  4.694426
11.55  8.741716  4.694426
11.56  8.741716  4.694426
11.57  8.741716  4.694426
11.58  8.741721  4.694426
11.59  8.741721  4.694426
11.60  8.741721  4.694426
11.61  8.741721  4.694426
11.62  8.741725  4.694426
11.63  8.741725  4.694426
11.64  8.741725  4.694426
11.65  8.741730  4.694426
11.66  8.741730  4.694426
11.67  8.741730  4.694426
11.68  8.741734  4.694430
11.69  8.741739  4.694430
11.70  8.741739  4.694430
11.71  8.741739  4.694430
11.72  8.741744  4.694430
11.73  8.741744  4.694430
11.74  8.741744  4.694463
11.75  8.741749  4.694463
11.76  8.741749  4.694463
11.77  8.741749  4.694463
11.78  8.741749  4.694463
11.79  8.741753  4.694463
11.80  8.741753  4.694463
11.81  8.741753  4.694463
11.82  8.741758  4.694463
11.83  8.741758  4.694463
11.84  8.741758  4.694463
11.85  8.741758  4.694463
11.86  8.741763  4.694463
11.87  8.741763  4.694463
11.88  8.741763  4.694463
11.89  8.741767  4.694463
11.90  8.741767  4.694463
11.91  8.741767  4.694463
11.92  8.741772  4.694468
11.93  8.741776  4.694468
11.94  8.741776  4.694468
11.95  8.741776  4.694468
11.96  8.741781  4.694468
11.97  8.741781  4.694468
11.98  8.741781  4.694468
11.99  8.741781  4.694468
12.00  8.741786  4.694468
12.01  8.741786  4.694468
12.02  8.741786  4.694468
12.03  8.741791  4.694468
12.04  8.741791  4.694468
12.05  8.741791  4.694468
12.06  8.741791  4.694468
12.07  8.741795  4.694468
12.08  8.741795  4.694468
12.09  8.741795  4.694468
12.10  8.741800  4.694468
12.11  8.741800  4.694468
12.12  8.741800  4.694468
12.13  8.741800  4.694468
12.14  8.741805  4.694468
12.15  8.741805  4.694468
12.16  8.741805  4.694468
12.17  8.741809  4.694472
12.18  8.741814  4.694472
12.19  8.741814  4.694472
12.20  8.741814  4.694472
12.21  8.741818  4.694472
12.22  8.741818  4.694472
12.23  8.741818  4.694472
12.24  8.741818  4.694472
12.25  8.741823  4.694472
12.26  8.741823  4.694472
12.27  8.741823  4.694472
12.28  8.741828  4.694472
12.29  8.741828  4.694472
12.30  8.741828  4.694472
12.31  8.741828  4.694472
12.32  8.741833  4.694472
12.33  8.741833  4.694472
12.34  8.741833  4.694472
12.35  8.741833  4.694472
12.36  8.741837  4.694472
12.37  8.741837  4.694505
12.38  8.741837  4.694505
12.39  8.741842  4.694505
12.40  8.741842  4.694505
12.41  8.741842  4.694505
12.42  8.741842  4.694505
12.43  8.741847  4.694505
12.44  8.741851  4.694510
12.45  8.741851  4.694510
12.46  8.741851  4.694510
12.47  8.741856  4.694510
12.48  8.741856  4.694510
12.49  8.741856  4.694510
12.50  8.741860  4.694510
12.51  8.741860  4.694510
12.52  8.741860  4.694510
12.53  8.741860  4.694510
12.54  8.741865  4.694510
12.55  8.741865  4.694510
12.56  8.741865  4.694510
12.57  8.741865  4.694510
12.58  8.741870  4.694510
12.59  8.741870  4.694510
12.60  8.741870  4.694510
12.61  8.741875  4.694510
12.62  8.741875  4.694510
12.63  8.741875  4.694510
12.64  8.741875  4.694510
12.65  8.741879  4.694510
12.66  8.741879  4.694510
12.67  8.741879  4.694510
12.68  8.741879  4.694510
12.69  8.741884  4.694510
12.70  8.741888  4.694514
12.71  8.741888  4.694514
12.72  8.741888  4.694514
12.73  8.741893  4.694514
12.74  8.741893  4.694514
12.75  8.741893  4.694514
12.76  8.741898  4.694514
12.77  8.741898  4.694514
12.78  8.741898  4.694514
12.79  8.741898  4.694514
12.80  8.741902  4.694514
12.81  8.741902  4.694514
12.82  8.741902  4.694514
12.83  8.741902  4.694514
12.84  8.741907  4.694514
12.85  8.741907  4.694514
12.86  8.741907  4.694514
12.87  8.741907  4.694514
12.88  8.741912  4.694514
12.89  8.741912  4.694514
12.90  8.741912  4.694514
12.91  8.741912  4.694514
12.92  8.741917  4.694514
12.93  8.741917  4.694514
12.94  8.741917  4.694514
12.95  8.741917  4.694514
12.96  8.741921  4.694514
12.97  8.741921  4.694514
12.98  8.741921  4.694514
12.99  8.741926  4.694519
13.00  8.741930  4.694519
13.01  8.741930  4.694519
13.02  8.741930  4.694519
13.03  8.741930  4.694519
13.04  8.741935  4.694519
13.05  8.741935  4.694552
13.06  8.741935  4.694552
13.07  8.741935  4.694552
13.08  8.741940  4.694552
13.09  8.741940  4.694552
13.10  8.741940  4.694552
13.11  8.741940  4.694552
13.12  8.741944  4.694552
13.13  8.741944  4.694552
13.14  8.741944  4.694552
13.15  8.741944  4.694552
13.16  8.741949  4.694552
13.17  8.741949  4.694552
13.18  8.741949  4.694552
13.19  8.741949  4.694552
13.20  8.741954  4.694552
13.21  8.741954  4.694552
13.22  8.741954  4.694552
13.23  8.741954  4.694552
13.24  8.741959  4.694552
13.25  8.741959  4.694552
13.26  8.741959  4.694552
13.27  8.741959  4.694552
13.28  8.741963  4.694552
13.29  8.741968  4.694556
13.30  8.741968  4.694556
13.31  8.741968  4.694556
13.32  8.741972  4.694556
13.33  8.741972  4.694556
13.34  8.741972  4.694556
13.35  8.741972  4.694556
13.36  8.741977  4.694556
13.37  8.741977  4.694556
13.38  8.741977  4.694556
13.39  8.741977  4.694556
13.40  8.741982  4.694556
13.41  8.741982  4.694556
13.42  8.741982  4.694556
13.43  8.741982  4.694556
13.44  8.741986  4.694556
13.45  8.741986  4.694556
13.46  8.741986  4.694556
13.47  8.741986  4.694556
13.48  8.741991  4.694556
13.49  8.741991  4.694556
13.50  8.741991  4.694556
13.51  8.741991  4.694556
13.52  8.741996  4.694556
13.53  8.741996  4.694556
13.54  8.741996  4.694556
13.55  8.741996  4.694556
13.56  8.742000  4.694556
13.57  8.742000  4.694556
13.58  8.742000  4.694556
13.59  8.742000  4.694556
13.60  8.742005  4.694556
13.61  8.742005  4.694556
13.62  8.742005  4.694556
13.63  8.742010  4.694561
13.64  8.742010  4.694561
13.65  8.742014  4.694561
13.66  8.742014  4.694561
13.67  8.742014  4.694561
13.68  8.742014  4.694561
13.69  8.742019  4.694561
13.70  8.742019  4.694561
13.71  8.742019  4.694561
13.72  8.742019  4.694561
13.73  8.742024  4.694561
13.74  8.742024  4.694561
13.75  8.742024  4.694561
13.76  8.742024  4.694561
13.77  8.742028  4.694561
13.78  8.742028  4.694561
13.79  8.742028  4.694561
13.80  8.742028  4.694561
13.81  8.742033  4.694561
13.82  8.742033  4.694593
13.83  8.742033  4.694593
13.84  8.742033  4.694593
13.85  8.742038  4.694593
13.86  8.742038  4.694593
13.87  8.742038  4.694593
13.88  8.742038  4.694593
13.89  8.742042  4.694593
13.90  8.742042  4.694593
13.91  8.742042  4.694593
13.92  8.742042  4.694593
13.93  8.742042  4.694593
13.94  8.742047  4.694593
13.95  8.742047  4.694593
13.96  8.742047  4.694593
13.97  8.742052  4.694598
13.98  8.742056  4.694598
13.99  8.742056  4.694598
14.00  8.742056  4.694598
14.01  8.742056  4.694598
14.02  8.742061  4.694598
14.03  8.742061  4.694598
14.04  8.742061  4.694598
14.05  8.742061  4.694598
14.06  8.742066  4.694598
14.07  8.742066  4.694598
14.08  8.742066  4.694598
14.09  8.742066  4.694598
14.10  8.742070  4.694598
14.11  8.742070  4.694598
14.12  8.742070  4.694598
14.13  8.742070  4.694598
14.14  8.742070  4.694598
14.15  8.742075  4.694598
14.16  8.742075  4.694598
14.17  8.742075  4.694598
14.18  8.742075  4.694598
14.19  8.742080  4.694598
14.20  8.742080  4.694598
14.21  8.742080  4.694598
14.22  8.742080  4.694598
14.23  8.742084  4.694598
14.24  8.742084  4.694598
14.25  8.742084  4.694598
14.26  8.742084  4.694598
14.27  8.742089  4.694598
14.28  8.742089  4.694598
14.29  8.742089  4.694598
14.30  8.742089  4.694598
14.31  8.742089  4.694598
14.32  8.742094  4.694598
14.33  8.742094  4.694598
14.34  8.742094  4.694598
14.35  8.742098  4.694602
14.36  8.742103  4.694602
14.37  8.742103  4.694602
14.38  8.742103  4.694602
14.39  8.742103  4.694602
14.40  8.742108  4.694602
14.41  8.742108  4.694602
14.42  8.742108  4.694602
14.43  8.742108  4.694602
14.44  8.742108  4.694602
14.45  8.742112  4.694602
14.46  8.742112  4.694602
14.47  8.742112  4.694602
14.48  8.742112  4.694602
14.49  8.742117  4.694602
14.50  8.742117  4.694602
14.51  8.742117  4.694602
14.52  8.742117  4.694602
14.53  8.742122  4.694602
14.54  8.742122  4.694602
14.55  8.742122  4.694602
14.56  8.742122  4.694602
14.57  8.742122  4.694602
14.58  8.742126  4.694602
14.59  8.742126  4.694635
14.60  8.742126  4.694635
14.61  8.742126  4.694635
14.62  8.742131  4.694635
14.63  8.742131  4.694635
14.64  8.742131  4.694635
14.65  8.742131  4.694635
14.66  8.742136  4.694635
14.67  8.742136  4.694635
14.68  8.742136  4.694635
14.69  8.742136  4.694635
14.70  8.742136  4.694635
14.71  8.742140  4.694635
14.72  8.742140  4.694635
14.73  8.742140  4.694635
14.74  8.742140  4.694635
14.75  8.742145  4.694635
14.76  8.742145  4.694635
14.77  8.742145  4.694635
14.78  8.742150  4.694640
14.79  8.742154  4.694640
14.80  8.742154  4.694640
14.81  8.742154  4.694640
14.82  8.742154  4.694640
14.83  8.742154  4.694640
14.84  8.742159  4.694640
14.85  8.742159  4.694640
14.86  8.742159  4.694640
14.87  8.742159  4.694640
14.88  8.742164  4.694640
14.89  8.742164  4.694640
14.90  8.742164  4.694640
14.91  8.742164  4.694640
14.92  8.742164  4.694640
14.93  8.742168  4.694640
14.94  8.742168  4.694640
14.95  8.742168  4.694640
14.96  8.742168  4.694640
14.97  8.742173  4.694640
14.98  8.742173  4.694640
14.99  8.742173  4.694640
15.00  8.742173  4.694640
