 t       A(O)      A(F)
 9.34  8.501145  4.109943
 9.35  8.501153  4.109943
 9.36  8.501161  4.109943
 9.37  8.501169  4.109931
 9.38  8.501177  4.109931
 9.39  8.501185  4.109931
 9.40  8.501197  4.109935
 9.41  8.501205  4.109923
 9.42  8.501213  4.109923
 9.43  8.501220  4.109923
 9.44  8.501228  4.109923
 9.45  8.501236  4.109923
 9.46  8.501244  4.109910
 9.47  8.501252  4.109910
 9.48  8.501260  4.109910
 9.49  8.501272  4.109915
 9.50  8.501280  4.109903
 9.51  8.501288  4.109903
 9.52  8.501296  4.109903
 9.53  8.501304  4.109903
 9.54  8.501311  4.109890
 9.55  8.501319  4.109890
 9.56  8.501327  4.109890
 9.57  8.501335  4.109890
 9.58  8.501343  4.109878
 9.59  8.501355  4.109882
 9.60  8.501355  4.109882
 9.61  8.501363  4.109882
 9.62  8.501371  4.109882
 9.63  8.501379  4.109870
 9.64  8.501387  4.109870
 9.65  8.501395  4.109870
 9.66  8.501403  4.109870
 9.67  8.501410  4.109858
 9.68  8.501418  4.109858
 9.69  8.501431  4.109862
 9.70  8.501438  4.109862
 9.71  8.501446  4.109850
 9.72  8.501454  4.109850
 9.73  8.501462  4.109850
 9.74  8.501470  4.109850
 9.75  8.501478  4.109850
 9.76  8.501486  4.109838
 9.77  8.501494  4.109838
 9.78  8.501494  4.109838
 9.79  8.501506  4.109842
 9.80  8.501514  4.109830
 9.81  8.501522  4.109830
 9.82  8.501529  4.109830
 9.83  8.501537  4.109830
 9.84  8.501545  4.109830
 9.85  8.501553  4.109818
 9.86  8.501561  4.109818
 9.87  8.501569  4.109818
 9.88  8.501577  4.109818
 9.89  8.501585  4.109805
 9.90  8.501597  4.109810
 9.91  8.501605  4.109810
 9.92  8.501605  4.109810
 9.93  8.501613  4.109797
 9.94  8.501620  4.109797
 9.95  8.501628  4.109797
 9.96  8.501636  4.109797
 9.97  8.501644  4.109797
 9.98  8.501652  4.109785
 9.99  8.501660  4.109785
10.00  8.501672  4.109790
10.01  8.501680  4.109790
10.02  8.501688  4.109790
10.03  8.501696  4.109777
10.04  8.501696  4.109777
10.05  8.501703  4.109777
10.06  8.501711  4.109777
10.07  8.501719  4.109765
10.08  8.501727  4.109765
10.09  8.501735  4.109765
10.10  8.501743  4.109765
10.11  8.501755  4.109769
10.12  8.501763  4.109757
10.13  8.501771  4.109757
10.14  8.501779  4.109757
10.15  8.501779  4.109757
10.16  8.501787  4.109745
10.17  8.501794  4.109745
10.18  8.501802  4.109745
10.19  8.501810  4.109745
10.20  8.501818  4.109745
10.21  8.501826  4.109733
10.22  8.501838  4.109737
10.23  8.501846  4.109737
10.24  8.501846  4.109737
10.25  8.501854  4.109737
10.26  8.501862  4.109725
10.27  8.501870  4.109725
10.28  8.501878  4.109725
10.29  8.501885  4.109725
10.30  8.501893  4.109725
10.31  8.501901  4.109713
10.32  8.501909  4.109713
10.33  8.501913  4.109717
10.34  8.501921  4.109717
10.35  8.501929  4.109705
10.36  8.501937  4.109705
10.37  8.501945  4.109705
10.38  8.501953  4.109705
10.39  8.501961  4.109705
10.40  8.501968  4.109692
10.41  8.501976  4.109692
10.42  8.501976  4.109692
10.43  8.501984  4.109692
10.44  8.501996  4.109697
10.45  8.502004  4.109684
10.46  8.502012  4.109684
10.47  8.502020  4.109684
10.48  8.502028  4.109684
10.49  8.502036  4.109684
10.50  8.502036  4.109672
10.51  8.502044  4.109672
10.52  8.502051  4.109672
10.53  8.502059  4.109672
10.54  8.502067  4.109672
10.55  8.502079  4.109664
10.56  8.502087  4.109664
10.57  8.502087  4.109664
10.58  8.502095  4.109664
10.59  8.502103  4.109652
10.60  8.502111  4.109652
10.61  8.502119  4.109652
10.62  8.502127  4.109652
10.63  8.502134  4.109652
10.64  8.502134  4.109640
10.65  8.502142  4.109640
10.66  8.502150  4.109640
10.67  8.502162  4.109644
10.68  8.502170  4.109644
10.69  8.502178  4.109632
10.70  8.502186  4.109632
10.71  8.502186  4.109632
10.72  8.502194  4.109632
10.73  8.502202  4.109632
10.74  8.502210  4.109620
10.75  8.502218  4.109620
10.76  8.502225  4.109620
10.77  8.502225  4.109620
10.78  8.502233  4.109620
10.79  8.502245  4.109612
10.80  8.502253  4.109612
10.81  8.502261  4.109612
10.82  8.502269  4.109612
10.83  8.502277  4.109612
10.84  8.502277  4.109599
10.85  8.502285  4.109599
10.86  8.502293  4.109599
10.87  8.502300  4.109599
10.88  8.502308  4.109599
10.89  8.502316  4.109587
10.90  8.502316  4.109587
10.91  8.502328  4.109592
10.92  8.502336  4.109592
10.93  8.502344  4.109592
10.94  8.502352  4.109579
10.95  8.502360  4.109579
10.96  8.502360  4.109579
10.97  8.502368  4.109579
10.98  8.502376  4.109579
10.99  8.502383  4.109567
11.00  8.502391  4.109567
11.01  8.502391  4.109567
11.02  8.502399  4.109567
11.03  8.502411  4.109571
11.04  8.502419  4.109559
11.05  8.502427  4.109559
11.06  8.502435  4.109559
11.07  8.502435  4.109559
11.08  8.502443  4.109559
11.09  8.502451  4.109547
11.10  8.502459  4.109547
11.11  8.502466  4.109547
11.12  8.502466  4.109547
11.13  8.502474  4.109547
11.14  8.502482  4.109535
11.15  8.502494  4.109539
11.16  8.502502  4.109539
11.17  8.502510  4.109539
11.18  8.502510  4.109539
11.19  8.502518  4.109539
11.20  8.502526  4.109527
11.21  8.502534  4.109527
11.22  8.502542  4.109527
11.23  8.502542  4.109527
11.24  8.502549  4.109527
11.25  8.502557  4.109514
11.26  8.502565  4.109514
11.27  8.502573  4.109514
11.28  8.502577  4.109519
11.29  8.502585  4.109519
11.30  8.502593  4.109507
11.31  8.502601  4.109507
11.32  8.502609  4.109507
11.33  8.502609  4.109507
11.34  8.502617  4.109507
11.35  8.502624  4.109494
11.36  8.502632  4.109494
11.37  8.502640  4.109494
11.38  8.502640  4.109494
11.39  8.502648  4.109494
11.40  8.502656  4.109482
11.41  8.502668  4.109486
11.42  8.502668  4.109486
11.43  8.502676  4.109486
11.44  8.502684  4.109486
11.45  8.502692  4.109474
11.46  8.502700  4.109474
11.47  8.502700  4.109474
11.48  8.502707  4.109474
11.49  8.502715  4.109474
11.50  8.502723  4.109474
11.51  8.502731  4.109462
11.52  8.502731  4.109462
11.53  8.502739  4.109462
11.54  8.502751  4.109466
11.55  8.502759  4.109466
11.56  8.502759  4.109454
11.57  8.502767  4.109454
11.58  8.502775  4.109454
11.59  8.502782  4.109454
11.60  8.502790  4.109454
11.61  8.502790  4.109442
11.62  8.502798  4.109442
11.63  8.502806  4.109442
11.64  8.502814  4.109442
11.65  8.502814  4.109442
11.66  8.502822  4.109429
11.67  8.502830  4.109429
11.68  8.502842  4.109434
11.69  8.502842  4.109434
11.70  8.502850  4.109434
11.71  8.502858  4.109434
11.72  8.502865  4.109422
11.73  8.502873  4.109422
11.74  8.502873  4.109422
11.75  8.502881  4.109422
11.76  8.502889  4.109422
11.77  8.502897  4.109409
11.78  8.502897  4.109409
11.79  8.502905  4.109409
11.80  8.502912  4.109409
11.81  8.502920  4.109409
11.82  8.502925  4.109401
11.83  8.502933  4.109401
11.84  8.502940  4.109401
11.85  8.502948  4.109401
11.86  8.502948  4.109401
11.87  8.502956  4.109389
11.88  8.502964  4.109389
11.89  8.502972  4.109389
11.90  8.502972  4.109389
11.91  8.502980  4.109389
11.92  8.502988  4.109389
11.93  8.502995  4.109377
11.94  8.502995  4.109377
11.95  8.503003  4.109377
11.96  8.503011  4.109377
11.97  8.503023  4.109381
11.98  8.503023  4.109369
11.99  8.503031  4.109369
12.00  8.503039  4.109369
12.01  8.503047  4.109369
12.02  8.503047  4.109369
12.03  8.503055  4.109369
12.04  8.503063  4.109357
12.05  8.503070  4.109357
12.06  8.503070  4.109357
12.07  8.503078  4.109357
12.08  8.503086  4.109357
12.09  8.503094  4.109344
12.10  8.503094  4.109344
12.11  8.503102  4.109344
12.12  8.503114  4.109349
12.13  8.503122  4.109349
12.14  8.503122  4.109336
12.15  8.503130  4.109336
12.16  8.503138  4.109336
12.17  8.503145  4.109336
12.18  8.503145  4.109336
12.19  8.503153  4.109336
12.20  8.503161  4.109324
12.21  8.503169  4.109324
12.22  8.503169  4.109324
12.23  8.503177  4.109324
12.24  8.503185  4.109324
12.25  8.503185  4.109312
12.26  8.503192  4.109312
12.27  8.503205  4.109316
12.28  8.503213  4.109316
12.29  8.503213  4.109316
12.30  8.503220  4.109316
12.31  8.503228  4.109304
12.32  8.503236  4.109304
12.33  8.503236  4.109304
12.34  8.503244  4.109304
12.35  8.503252  4.109304
12.36  8.503252  4.109292
12.37  8.503260  4.109292
12.38  8.503267  4.109292
12.39  8.503275  4.109292
12.40  8.503275  4.109292
12.41  8.503283  4.109279
12.42  8.503291  4.109279
12.43  8.503295  4.109284
12.44  8.503303  4.109284
12.45  8.503311  4.109284
12.46  8.503319  4.109284
12.47  8.503319  4.109272
12.48  8.503327  4.109272
12.49  8.503335  4.109272
12.50  8.503342  4.109272
12.51  8.503342  4.109272
12.52  8.503350  4.109259
12.53  8.503358  4.109259
12.54  8.503358  4.109259
12.55  8.503366  4.109259
12.56  8.503374  4.109259
12.57  8.503382  4.109259
12.58  8.503382  4.109247
12.59  8.503390  4.109247
12.60  8.503402  4.109251
12.61  8.503402  4.109251
12.62  8.503410  4.109251
12.63  8.503417  4.109239
12.64  8.503417  4.109239
12.65  8.503425  4.109239
12.66  8.503433  4.109239
12.67  8.503441  4.109239
12.68  8.503441  4.109239
12.69  8.503449  4.109227
12.70  8.503457  4.109227
12.71  8.503457  4.109227
12.72  8.503464  4.109227
12.73  8.503472  4.109227
12.74  8.503480  4.109227
12.75  8.503480  4.109215
12.76  8.503488  4.109215
12.77  8.503496  4.109215
12.78  8.503500  4.109219
12.79  8.503508  4.109219
12.80  8.503516  4.109207
12.81  8.503516  4.109207
12.82  8.503524  4.109207
12.83  8.503532  4.109207
12.84  8.503532  4.109207
12.85  8.503539  4.109207
12.86  8.503547  4.109194
12.87  8.503555  4.109194
12.88  8.503555  4.109194
12.89  8.503563  4.109194
12.90  8.503571  4.109194
12.91  8.503571  4.109182
12.92  8.503579  4.109182
12.93  8.503586  4.109182
12.94  8.503586  4.109182
12.95  8.503594  4.109182
12.96  8.503606  4.109186
12.97  8.503606  4.109174
12.98  8.503614  4.109174
12.99  8.503622  4.109174
13.00  8.503630  4.109174
13.01  8.503630  4.109174
13.02  8.503638  4.109174
13.03  8.503646  4.109162
13.04  8.503646  4.109162
13.05  8.503654  4.109162
13.06  8.503661  4.109162
13.07  8.503661  4.109162
13.08  8.503669  4.109150
13.09  8.503677  4.109150
13.10  8.503677  4.109150
13.11  8.503685  4.109150
13.12  8.503693  4.109150
13.13  8.503693  4.109150
13.14  8.503701  4.109137
13.15  8.503713  4.109142
13.16  8.503713  4.109142
13.17  8.503721  4.109142
13.18  8.503728  4.109142
13.19  8.503736  4.109142
13.20  8.503736  4.109129
13.21  8.503744  4.109129
13.22  8.503752  4.109129
13.23  8.503752  4.109129
13.24  8.503760  4.109129
13.25  8.503768  4.109129
13.26  8.503768  4.109117
13.27  8.503775  4.109117
13.28  8.503783  4.109117
13.29  8.503783  4.109117
13.30  8.503791  4.109117
13.31  8.503799  4.109105
13.32  8.503799  4.109105
13.33  8.503807  4.109105
13.34  8.503815  4.109105
13.35  8.503819  4.109109
13.36  8.503827  4.109109
13.37  8.503835  4.109097
13.38  8.503835  4.109097
13.39  8.503843  4.109097
13.40  8.503850  4.109097
13.41  8.503850  4.109097
13.42  8.503858  4.109097
13.43  8.503866  4.109085
13.44  8.503866  4.109085
13.45  8.503874  4.109085
13.46  8.503882  4.109085
13.47  8.503882  4.109085
13.48  8.503890  4.109085
13.49  8.503897  4.109072
13.50  8.503897  4.109072
13.51  8.503905  4.109072
13.52  8.503913  4.109072
13.53  8.503913  4.109072
13.54  8.503921  4.109072
13.55  8.503933  4.109065
13.56  8.503933  4.109065
13.57  8.503941  4.109065
13.58  8.503949  4.109065
13.59  8.503949  4.109065
13.60  8.503957  4.109065
13.61  8.503964  4.109052
13.62  8.503964  4.109052
13.63  8.503972  4.109052
13.64  8.503980  4.109052
13.65  8.503980  4.109052
13.66  8.503988  4.109052
13.67  8.503996  4.109040
13.68  8.503996  4.109040
13.69  8.504004  4.109040
13.70  8.504011  4.109040
13.71  8.504011  4.109040
13.72  8.504019  4.109028
13.73  8.504019  4.109028
13.74  8.504027  4.109028
13.75  8.504035  4.109028
13.76  8.504035  4.109028
13.77  8.504043  4.109028
13.78  8.504051  4.109015
13.79  8.504055  4.109020
13.80  8.504063  4.109020
13.81  8.504071  4.109020
13.82  8.504071  4.109020
13.83  8.504078  4.109020
13.84  8.504086  4.109008
13.85  8.504086  4.109008
13.86  8.504094  4.109008
13.87  8.504102  4.109008
13.88  8.504102  4.109008
13.89  8.504110  4.109008
13.90  8.504118  4.108995
13.91  8.504118  4.108995
13.92  8.504125  4.108995
13.93  8.504125  4.108995
13.94  8.504133  4.108995
13.95  8.504141  4.108995
13.96  8.504141  4.108983
13.97  8.504149  4.108983
13.98  8.504157  4.108983
13.99  8.504157  4.108983
14.00  8.504165  4.108983
14.01  8.504172  4.108983
14.02  8.504177  4.108975
14.03  8.504185  4.108975
14.04  8.504192  4.108975
14.05  8.504192  4.108975
14.06  8.504200  4.108975
14.07  8.504200  4.108975
14.08  8.504208  4.108975
14.09  8.504216  4.108963
14.10  8.504216  4.108963
14.11  8.504224  4.108963
14.12  8.504232  4.108963
14.13  8.504232  4.108963
14.14  8.504239  4.108963
14.15  8.504247  4.108951
14.16  8.504247  4.108951
14.17  8.504255  4.108951
14.18  8.504263  4.108951
14.19  8.504263  4.108951
14.20  8.504271  4.108951
14.21  8.504271  4.108938
14.22  8.504279  4.108938
14.23  8.504286  4.108938
14.24  8.504286  4.108938
14.25  8.504294  4.108938
14.26  8.504302  4.108938
14.27  8.504302  4.108926
14.28  8.504314  4.108930
14.29  8.504314  4.108930
14.30  8.504322  4.108930
14.31  8.504330  4.108930
14.32  8.504330  4.108930
14.33  8.504338  4.108918
14.34  8.504346  4.108918
14.35  8.504346  4.108918
14.36  8.504353  4.108918
14.37  8.504361  4.108918
14.38  8.504361  4.108918
14.39  8.504369  4.108918
14.40  8.504369  4.108906
14.41  8.504377  4.108906
14.42  8.504385  4.108906
14.43  8.504385  4.108906
14.44  8.504393  4.108906
14.45  8.504400  4.108906
14.46  8.504400  4.108894
14.47  8.504408  4.108894
14.48  8.504408  4.108894
14.49  8.504416  4.108894
14.50  8.504424  4.108894
14.51  8.504424  4.108894
14.52  8.504432  4.108881
14.53  8.504440  4.108881
14.54  8.504440  4.108881
14.55  8.504452  4.108886
14.56  8.504452  4.108886
14.57  8.504460  4.108886
14.58  8.504467  4.108873
14.59  8.504467  4.108873
14.60  8.504475  4.108873
14.61  8.504483  4.108873
14.62  8.504483  4.108873
14.63  8.504491  4.108873
14.64  8.504491  4.108873
14.65  8.504499  4.108861
14.66  8.504506  4.108861
14.67  8.504506  4.108861
14.68  8.504514  4.108861
14.69  8.504514  4.108861
14.70  8.504522  4.108861
14.71  8.504530  4.108849
14.72  8.504530  4.108849
14.73  8.504538  4.108849
14.74  8.504546  4.108849
14.75  8.504546  4.108849
14.76  8.504553  4.108849
14.77  8.504553  4.108849
14.78  8.504561  4.108836
14.79  8.504569  4.108836
14.80  8.504569  4.108836
14.81  8.504577  4.108836
14.82  8.504577  4.108836
14.83  8.504589  4.108841
14.84  8.504597  4.108829
14.85  8.504597  4.108829
14.86  8.504605  4.108829
14.87  8.504605  4.108829
14.88  8.504613  4.108829
14.89  8.504620  4.108829
14.90  8.504620  4.108816
14.91  8.504628  4.108816
14.92  8.504636  4.108816
14.93  8.504636  4.108816
14.94  8.504644  4.108816
14.95  8.504644  4.108816
14.96  8.504652  4.108816
14.97  8.504660  4.108804
14.98  8.504660  4.108804
14.99  8.504667  4.108804
15.00  8.504667  4.108804
