 t       A(O)      A(F)
 9.34  8.622168  4.630850
 9.35  8.622174  4.630850
 9.36  8.622181  4.630850
 9.37  8.622191  4.630855
 9.38  8.622197  4.630855
 9.39  8.622203  4.630855
 9.40  8.622209  4.630855
 9.41  8.622221  4.630855
 9.42  8.622228  4.630892
 9.43  8.622234  4.630892
 9.44  8.622240  4.630892
 9.45  8.622250  4.630897
 9.46  8.622256  4.630897
 9.47  8.622262  4.630897
 9.48  8.622268  4.630897
 9.49  8.622274  4.630897
 9.50  8.622281  4.630897
 9.51  8.622287  4.630897
 9.52  8.622293  4.630897
 9.53  8.622299  4.630934
 9.54  8.622309  4.630939
 9.55  8.622315  4.630939
 9.56  8.622321  4.630939
 9.57  8.622328  4.630939
 9.58  8.622334  4.630939
 9.59  8.622340  4.630939
 9.60  8.622346  4.630939
 9.61  8.622352  4.630939
 9.62  8.622364  4.630939
 9.63  8.622374  4.630943
 9.64  8.622381  4.630981
 9.65  8.622387  4.630981
 9.66  8.622393  4.630981
 9.67  8.622399  4.630981
 9.68  8.622405  4.630981
 9.69  8.622411  4.630981
 9.70  8.622417  4.630981
 9.71  8.622423  4.630981
 9.72  8.622434  4.630985
 9.73  8.622440  4.630985
 9.74  8.622446  4.630985
 9.75  8.622452  4.631023
 9.76  8.622458  4.631023
 9.77  8.622464  4.631023
 9.78  8.622470  4.631023
 9.79  8.622476  4.631023
 9.80  8.622487  4.631027
 9.81  8.622493  4.631027
 9.82  8.622499  4.631027
 9.83  8.622505  4.631027
 9.84  8.622511  4.631027
 9.85  8.622517  4.631027
 9.86  8.622523  4.631027
 9.87  8.622529  4.631065
 9.88  8.622535  4.631065
 9.89  8.622546  4.631069
 9.90  8.622552  4.631069
 9.91  8.622558  4.631069
 9.92  8.622564  4.631069
 9.93  8.622570  4.631069
 9.94  8.622576  4.631069
 9.95  8.622582  4.631069
 9.96  8.622588  4.631069
 9.97  8.622594  4.631069
 9.98  8.622600  4.631107
 9.99  8.622611  4.631111
10.00  8.622617  4.631111
10.01  8.622623  4.631111
10.02  8.622629  4.631111
10.03  8.622635  4.631111
10.04  8.622641  4.631111
10.05  8.622647  4.631111
10.06  8.622653  4.631111
10.07  8.622659  4.631111
10.08  8.622670  4.631116
10.09  8.622676  4.631153
10.10  8.622682  4.631153
10.11  8.622688  4.631153
10.12  8.622694  4.631153
10.13  8.622700  4.631153
10.14  8.622706  4.631153
10.15  8.622712  4.631153
10.16  8.622718  4.631153
10.17  8.622729  4.631158
10.18  8.622735  4.631158
10.19  8.622741  4.631158
10.20  8.622747  4.631158
10.21  8.622753  4.631195
10.22  8.622759  4.631195
10.23  8.622765  4.631195
10.24  8.622771  4.631195
10.25  8.622777  4.631195
10.26  8.622784  4.631195
10.27  8.622794  4.631200
10.28  8.622800  4.631200
10.29  8.622806  4.631200
10.30  8.622812  4.631200
10.31  8.622818  4.631200
10.32  8.622824  4.631237
10.33  8.622830  4.631237
10.34  8.622836  4.631237
10.35  8.622843  4.631237
10.36  8.622849  4.631237
10.37  8.622859  4.631242
10.38  8.622865  4.631242
10.39  8.622871  4.631242
10.40  8.622877  4.631242
10.41  8.622883  4.631242
10.42  8.622889  4.631242
10.43  8.622896  4.631242
10.44  8.622902  4.631279
10.45  8.622908  4.631279
10.46  8.622918  4.631284
10.47  8.622924  4.631284
10.48  8.622930  4.631284
10.49  8.622936  4.631284
10.50  8.622942  4.631284
10.51  8.622942  4.631284
10.52  8.622948  4.631284
10.53  8.622955  4.631284
10.54  8.622961  4.631284
10.55  8.622967  4.631284
10.56  8.622977  4.631326
10.57  8.622983  4.631326
10.58  8.622989  4.631326
10.59  8.622995  4.631326
10.60  8.623001  4.631326
10.61  8.623008  4.631326
10.62  8.623014  4.631326
10.63  8.623020  4.631326
10.64  8.623026  4.631326
10.65  8.623032  4.631326
10.66  8.623042  4.631330
10.67  8.623048  4.631330
10.68  8.623054  4.631368
10.69  8.623054  4.631368
10.70  8.623060  4.631368
10.71  8.623067  4.631368
10.72  8.623073  4.631368
10.73  8.623079  4.631368
10.74  8.623085  4.631368
10.75  8.623091  4.631368
10.76  8.623101  4.631372
10.77  8.623107  4.631372
10.78  8.623113  4.631372
10.79  8.623119  4.631372
10.80  8.623126  4.631409
10.81  8.623132  4.631409
10.82  8.623138  4.631409
10.83  8.623138  4.631409
10.84  8.623144  4.631409
10.85  8.623150  4.631409
10.86  8.623156  4.631409
10.87  8.623166  4.631414
10.88  8.623172  4.631414
10.89  8.623178  4.631414
10.90  8.623185  4.631414
10.91  8.623191  4.631414
10.92  8.623197  4.631414
10.93  8.623203  4.631451
10.94  8.623209  4.631451
10.95  8.623209  4.631451
10.96  8.623215  4.631451
10.97  8.623225  4.631456
10.98  8.623231  4.631456
10.99  8.623237  4.631456
11.00  8.623244  4.631456
11.01  8.623250  4.631456
11.02  8.623256  4.631456
11.03  8.623262  4.631456
11.04  8.623268  4.631456
11.05  8.623274  4.631493
11.06  8.623274  4.631493
11.07  8.623284  4.631498
11.08  8.623290  4.631498
11.09  8.623296  4.631498
11.10  8.623303  4.631498
11.11  8.623309  4.631498
11.12  8.623315  4.631498
11.13  8.623321  4.631498
11.14  8.623327  4.631498
11.15  8.623327  4.631498
11.16  8.623333  4.631498
11.17  8.623339  4.631498
11.18  8.623349  4.631540
11.19  8.623355  4.631540
11.20  8.623362  4.631540
11.21  8.623368  4.631540
11.22  8.623374  4.631540
11.23  8.623380  4.631540
11.24  8.623380  4.631540
11.25  8.623386  4.631540
11.26  8.623392  4.631540
11.27  8.623398  4.631540
11.28  8.623404  4.631540
11.29  8.623414  4.631544
11.30  8.623421  4.631544
11.31  8.623427  4.631582
11.32  8.623427  4.631582
11.33  8.623433  4.631582
11.34  8.623439  4.631582
11.35  8.623445  4.631582
11.36  8.623451  4.631582
11.37  8.623457  4.631582
11.38  8.623463  4.631582
11.39  8.623469  4.631582
11.40  8.623473  4.631586
11.41  8.623479  4.631586
11.42  8.623486  4.631586
11.43  8.623492  4.631586
11.44  8.623498  4.631624
11.45  8.623504  4.631624
11.46  8.623510  4.631624
11.47  8.623516  4.631624
11.48  8.623516  4.631624
11.49  8.623522  4.631624
11.50  8.623528  4.631624
11.51  8.623534  4.631624
11.52  8.623544  4.631628
11.53  8.623551  4.631628
11.54  8.623557  4.631628
11.55  8.623557  4.631628
11.56  8.623563  4.631628
11.57  8.623569  4.631628
11.58  8.623575  4.631666
11.59  8.623581  4.631666
11.60  8.623587  4.631666
11.61  8.623587  4.631666
11.62  8.623593  4.631666
11.63  8.623603  4.631670
11.64  8.623610  4.631670
11.65  8.623616  4.631670
11.66  8.623622  4.631670
11.67  8.623628  4.631670
11.68  8.623628  4.631670
11.69  8.623634  4.631670
11.70  8.623640  4.631670
11.71  8.623646  4.631708
11.72  8.623652  4.631708
11.73  8.623658  4.631708
11.74  8.623658  4.631708
11.75  8.623668  4.631712
11.76  8.623675  4.631712
11.77  8.623681  4.631712
11.78  8.623687  4.631712
11.79  8.623693  4.631712
11.80  8.623693  4.631712
11.81  8.623699  4.631712
11.82  8.623705  4.631712
11.83  8.623711  4.631712
11.84  8.623717  4.631712
11.85  8.623723  4.631749
11.86  8.623723  4.631749
11.87  8.623733  4.631754
11.88  8.623740  4.631754
11.89  8.623746  4.631754
11.90  8.623752  4.631754
11.91  8.623758  4.631754
11.92  8.623758  4.631754
11.93  8.623764  4.631754
11.94  8.623770  4.631754
11.95  8.623776  4.631754
11.96  8.623782  4.631754
11.97  8.623782  4.631754
11.98  8.623788  4.631754
11.99  8.623798  4.631796
12.00  8.623805  4.631796
12.01  8.623811  4.631796
12.02  8.623817  4.631796
12.03  8.623817  4.631796
12.04  8.623823  4.631796
12.05  8.623829  4.631796
12.06  8.623835  4.631796
12.07  8.623841  4.631796
12.08  8.623841  4.631796
12.09  8.623847  4.631796
12.10  8.623853  4.631796
12.11  8.623859  4.631796
12.12  8.623869  4.631800
12.13  8.623869  4.631838
12.14  8.623876  4.631838
12.15  8.623882  4.631838
12.16  8.623888  4.631838
12.17  8.623894  4.631838
12.18  8.623894  4.631838
12.19  8.623900  4.631838
12.20  8.623906  4.631838
12.21  8.623912  4.631838
12.22  8.623918  4.631838
12.23  8.623918  4.631838
12.24  8.623924  4.631838
12.25  8.623934  4.631842
12.26  8.623941  4.631842
12.27  8.623947  4.631880
12.28  8.623947  4.631880
12.29  8.623953  4.631880
12.30  8.623959  4.631880
12.31  8.623965  4.631880
12.32  8.623971  4.631880
12.33  8.623971  4.631880
12.34  8.623977  4.631880
12.35  8.623983  4.631880
12.36  8.623989  4.631880
12.37  8.623995  4.631880
12.38  8.623999  4.631884
12.39  8.624005  4.631884
12.40  8.624012  4.631884
12.41  8.624018  4.631884
12.42  8.624018  4.631922
12.43  8.624024  4.631922
12.44  8.624030  4.631922
12.45  8.624036  4.631922
12.46  8.624042  4.631922
12.47  8.624042  4.631922
12.48  8.624048  4.631922
12.49  8.624054  4.631922
12.50  8.624060  4.631922
12.51  8.624064  4.631926
12.52  8.624070  4.631926
12.53  8.624076  4.631926
12.54  8.624083  4.631926
12.55  8.624089  4.631926
12.56  8.624089  4.631926
12.57  8.624095  4.631963
12.58  8.624101  4.631963
12.59  8.624107  4.631963
12.60  8.624107  4.631963
12.61  8.624113  4.631963
12.62  8.624119  4.631963
12.63  8.624125  4.631963
12.64  8.624129  4.631968
12.65  8.624135  4.631968
12.66  8.624141  4.631968
12.67  8.624147  4.631968
12.68  8.624147  4.631968
12.69  8.624154  4.631968
12.70  8.624160  4.631968
12.71  8.624166  4.631968
12.72  8.624172  4.632005
12.73  8.624172  4.632005
12.74  8.624178  4.632005
12.75  8.624184  4.632005
12.76  8.624190  4.632005
12.77  8.624190  4.632005
12.78  8.624200  4.632010
12.79  8.624206  4.632010
12.80  8.624212  4.632010
12.81  8.624212  4.632010
12.82  8.624218  4.632010
12.83  8.624225  4.632010
12.84  8.624231  4.632010
12.85  8.624231  4.632010
12.86  8.624237  4.632010
12.87  8.624243  4.632047
12.88  8.624249  4.632047
12.89  8.624249  4.632047
12.90  8.624255  4.632047
12.91  8.624261  4.632047
12.92  8.624271  4.632052
12.93  8.624271  4.632052
12.94  8.624277  4.632052
12.95  8.624283  4.632052
12.96  8.624289  4.632052
12.97  8.624289  4.632052
12.98  8.624295  4.632052
12.99  8.624302  4.632052
13.00  8.624308  4.632052
13.01  8.624308  4.632052
13.02  8.624314  4.632052
13.03  8.624320  4.632089
13.04  8.624320  4.632089
13.05  8.624326  4.632089
13.06  8.624336  4.632094
13.07  8.624342  4.632094
13.08  8.624342  4.632094
13.09  8.624348  4.632094
13.10  8.624354  4.632094
13.11  8.624360  4.632094
13.12  8.624360  4.632094
13.13  8.624366  4.632094
13.14  8.624373  4.632094
13.15  8.624379  4.632094
13.16  8.624379  4.632094
13.17  8.624385  4.632094
13.18  8.624391  4.632094
13.19  8.624391  4.632131
13.20  8.624397  4.632131
13.21  8.624403  4.632131
13.22  8.624413  4.632136
13.23  8.624413  4.632136
13.24  8.624419  4.632136
13.25  8.624425  4.632136
13.26  8.624425  4.632136
13.27  8.624431  4.632136
13.28  8.624437  4.632136
13.29  8.624443  4.632136
13.30  8.624443  4.632136
13.31  8.624450  4.632136
13.32  8.624456  4.632136
13.33  8.624456  4.632136
13.34  8.624462  4.632136
13.35  8.624468  4.632173
13.36  8.624474  4.632173
13.37  8.624474  4.632173
13.38  8.624484  4.632177
13.39  8.624490  4.632177
13.40  8.624490  4.632177
13.41  8.624496  4.632177
13.42  8.624502  4.632177
13.43  8.624508  4.632177
13.44  8.624508  4.632177
13.45  8.624514  4.632177
13.46  8.624520  4.632177
13.47  8.624520  4.632177
13.48  8.624526  4.632177
13.49  8.624533  4.632177
13.50  8.624539  4.632177
13.51  8.624539  4.632177
13.52  8.624545  4.632215
13.53  8.624551  4.632215
13.54  8.624555  4.632219
13.55  8.624561  4.632219
13.56  8.624567  4.632219
13.57  8.624573  4.632219
13.58  8.624573  4.632219
13.59  8.624579  4.632219
13.60  8.624585  4.632219
13.61  8.624585  4.632219
13.62  8.624591  4.632219
13.63  8.624597  4.632219
13.64  8.624603  4.632219
13.65  8.624603  4.632219
13.66  8.624610  4.632219
13.67  8.624616  4.632219
13.68  8.624616  4.632257
13.69  8.624622  4.632257
13.70  8.624632  4.632261
13.71  8.624632  4.632261
13.72  8.624638  4.632261
13.73  8.624644  4.632261
13.74  8.624650  4.632261
13.75  8.624650  4.632261
13.76  8.624656  4.632261
13.77  8.624662  4.632261
13.78  8.624662  4.632261
13.79  8.624668  4.632261
13.80  8.624674  4.632261
13.81  8.624674  4.632261
13.82  8.624680  4.632261
13.83  8.624686  4.632261
13.84  8.624693  4.632261
13.85  8.624693  4.632299
13.86  8.624699  4.632299
13.87  8.624709  4.632303
13.88  8.624709  4.632303
13.89  8.624715  4.632303
13.90  8.624721  4.632303
13.91  8.624721  4.632303
13.92  8.624727  4.632303
13.93  8.624733  4.632303
13.94  8.624733  4.632303
13.95  8.624739  4.632303
13.96  8.624745  4.632303
13.97  8.624751  4.632303
13.98  8.624751  4.632303
13.99  8.624757  4.632303
14.00  8.624763  4.632303
14.01  8.624763  4.632303
14.02  8.624769  4.632341
14.03  8.624776  4.632341
14.04  8.624780  4.632345
14.05  8.624786  4.632345
14.06  8.624792  4.632345
14.07  8.624792  4.632345
14.08  8.624798  4.632345
14.09  8.624804  4.632345
14.10  8.624804  4.632345
14.11  8.624810  4.632345
14.12  8.624816  4.632345
14.13  8.624822  4.632345
14.14  8.624822  4.632345
14.15  8.624828  4.632345
14.16  8.624834  4.632345
14.17  8.624834  4.632345
14.18  8.624840  4.632345
14.19  8.624846  4.632382
14.20  8.624846  4.632382
14.21  8.624852  4.632382
14.22  8.624863  4.632387
14.23  8.624863  4.632387
14.24  8.624869  4.632387
14.25  8.624875  4.632387
14.26  8.624875  4.632387
14.27  8.624881  4.632387
14.28  8.624887  4.632387
14.29  8.624887  4.632387
14.30  8.624893  4.632387
14.31  8.624899  4.632387
14.32  8.624905  4.632387
14.33  8.624905  4.632387
14.34  8.624911  4.632387
14.35  8.624917  4.632387
14.36  8.624917  4.632424
14.37  8.624923  4.632424
14.38  8.624929  4.632424
14.39  8.624929  4.632424
14.40  8.624935  4.632424
14.41  8.624946  4.632429
14.42  8.624946  4.632429
14.43  8.624952  4.632429
14.44  8.624958  4.632429
14.45  8.624958  4.632429
14.46  8.624964  4.632429
14.47  8.624970  4.632429
14.48  8.624970  4.632429
14.49  8.624976  4.632429
14.50  8.624982  4.632429
14.51  8.624982  4.632429
14.52  8.624988  4.632429
14.53  8.624994  4.632466
14.54  8.624994  4.632466
14.55  8.625000  4.632466
14.56  8.625006  4.632466
14.57  8.625006  4.632466
14.58  8.625012  4.632466
14.59  8.625018  4.632466
14.60  8.625018  4.632466
14.61  8.625029  4.632471
14.62  8.625035  4.632471
14.63  8.625035  4.632471
14.64  8.625041  4.632471
14.65  8.625047  4.632471
14.66  8.625047  4.632471
14.67  8.625053  4.632471
14.68  8.625059  4.632471
14.69  8.625059  4.632471
14.70  8.625065  4.632508
14.71  8.625071  4.632508
14.72  8.625071  4.632508
14.73  8.625077  4.632508
14.74  8.625083  4.632508
14.75  8.625083  4.632508
14.76  8.625089  4.632508
14.77  8.625095  4.632508
14.78  8.625095  4.632508
14.79  8.625101  4.632508
14.80  8.625107  4.632508
14.81  8.625112  4.632513
14.82  8.625118  4.632513
14.83  8.625124  4.632513
14.84  8.625124  4.632513
14.85  8.625130  4.632513
14.86  8.625130  4.632513
14.87  8.625136  4.632513
14.88  8.625142  4.632550
14.89  8.625142  4.632550
14.90  8.625148  4.632550
14.91  8.625154  4.632550
14.92  8.625154  4.632550
14.93  8.625160  4.632550
14.94  8.625166  4.632550
14.95  8.625166  4.632550
14.96  8.625172  4.632550
14.97  8.625178  4.632550
14.98  8.625178  4.632550
14.99  8.625184  4.632550
15.00  8.625190  4.632550
