 t       A(O)      A(F)
 9.34  8.065101  4.265528
 9.35  8.065144  4.265553
 9.36  8.065187  4.265570
 9.37  8.065229  4.265587
 9.38  8.065272  4.265612
 9.39  8.065315  4.265629
 9.40  8.065357  4.265646
 9.41  8.065400  4.265663
 9.42  8.065442  4.265680
 9.43  8.065485  4.265705
 9.44  8.065528  4.265722
 9.45  8.065570  4.265739
 9.46  8.065613  4.265756
 9.47  8.065655  4.265782
 9.48  8.065698  4.265799
 9.49  8.065740  4.265816
 9.50  8.065783  4.265833
 9.51  8.065826  4.265849
 9.52  8.065868  4.265875
 9.53  8.065911  4.265892
 9.54  8.065953  4.265909
 9.55  8.065996  4.265926
 9.56  8.066038  4.265951
 9.57  8.066081  4.265968
 9.58  8.066123  4.265985
 9.59  8.066166  4.266002
 9.60  8.066208  4.266019
 9.61  8.066251  4.266036
 9.62  8.066293  4.266061
 9.63  8.066336  4.266078
 9.64  8.066379  4.266095
 9.65  8.066421  4.266112
 9.66  8.066442  4.266129
 9.67  8.066485  4.266154
 9.68  8.066527  4.266171
 9.69  8.066570  4.266188
 9.70  8.066612  4.266205
 9.71  8.066655  4.266222
 9.72  8.066697  4.266239
 9.73  8.066740  4.266256
 9.74  8.066782  4.266281
 9.75  8.066825  4.266298
 9.76  8.066867  4.266315
 9.77  8.066909  4.266332
 9.78  8.066952  4.266349
 9.79  8.066994  4.266366
 9.80  8.067037  4.266383
 9.81  8.067058  4.266408
 9.82  8.067144  4.266468
 9.83  8.067186  4.266485
 9.84  8.067228  4.266502
 9.85  8.067271  4.266519
 9.86  8.067313  4.266536
 9.87  8.067356  4.266553
 9.88  8.067398  4.266569
 9.89  8.067440  4.266595
 9.90  8.067483  4.266612
 9.91  8.067525  4.266629
 9.92  8.067546  4.266646
 9.93  8.067589  4.266662
 9.94  8.067631  4.266679
 9.95  8.067674  4.266696
 9.96  8.067716  4.266713
 9.97  8.067758  4.266730
 9.98  8.067801  4.266747
 9.99  8.067843  4.266764
10.00  8.067885  4.266789
10.01  8.067907  4.266806
10.02  8.067949  4.266823
10.03  8.067991  4.266840
10.04  8.068034  4.266857
10.05  8.068076  4.266874
10.06  8.068118  4.266891
10.07  8.068161  4.266908
10.08  8.068182  4.266924
10.09  8.068224  4.266941
10.10  8.068267  4.266958
10.11  8.068309  4.266975
10.12  8.068351  4.266992
10.13  8.068394  4.267009
10.14  8.068436  4.267026
10.15  8.068457  4.267043
10.16  8.068499  4.267068
10.17  8.068542  4.267085
10.18  8.068584  4.267102
10.19  8.068626  4.267119
10.20  8.068668  4.267136
10.21  8.068690  4.267152
10.22  8.068732  4.267169
10.23  8.068774  4.267186
10.24  8.068816  4.267203
10.25  8.068859  4.267220
10.26  8.068901  4.267237
10.27  8.068922  4.267254
10.28  8.068964  4.267271
10.29  8.069007  4.267288
10.30  8.069049  4.267304
10.31  8.069091  4.267321
10.32  8.069133  4.267338
10.33  8.069154  4.267355
10.34  8.069197  4.267372
10.35  8.069239  4.267389
10.36  8.069281  4.267406
10.37  8.069323  4.267423
10.38  8.069345  4.267439
10.39  8.069387  4.267456
10.40  8.069472  4.267516
10.41  8.069514  4.267533
10.42  8.069556  4.267550
10.43  8.069577  4.267567
10.44  8.069620  4.267584
10.45  8.069662  4.267601
10.46  8.069704  4.267618
10.47  8.069746  4.267634
10.48  8.069767  4.267651
10.49  8.069810  4.267668
10.50  8.069852  4.267685
10.51  8.069894  4.267702
10.52  8.069915  4.267710
10.53  8.069957  4.267727
10.54  8.069999  4.267744
10.55  8.070041  4.267761
10.56  8.070084  4.267778
10.57  8.070105  4.267795
10.58  8.070147  4.267812
10.59  8.070189  4.267828
10.60  8.070231  4.267845
10.61  8.070252  4.267862
10.62  8.070294  4.267879
10.63  8.070336  4.267896
10.64  8.070379  4.267913
10.65  8.070400  4.267930
10.66  8.070442  4.267946
10.67  8.070484  4.267963
10.68  8.070526  4.267980
10.69  8.070547  4.267989
10.70  8.070589  4.268005
10.71  8.070631  4.268022
10.72  8.070673  4.268039
10.73  8.070694  4.268056
10.74  8.070736  4.268073
10.75  8.070779  4.268090
10.76  8.070821  4.268107
10.77  8.070842  4.268123
10.78  8.070884  4.268140
10.79  8.070926  4.268157
10.80  8.070968  4.268174
10.81  8.070989  4.268182
10.82  8.071031  4.268199
10.83  8.071073  4.268216
10.84  8.071115  4.268233
10.85  8.071136  4.268250
10.86  8.071178  4.268267
10.87  8.071220  4.268283
10.88  8.071241  4.268300
10.89  8.071283  4.268317
10.90  8.071325  4.268326
10.91  8.071367  4.268342
10.92  8.071388  4.268359
10.93  8.071430  4.268376
10.94  8.071472  4.268393
10.95  8.071493  4.268410
10.96  8.071535  4.268427
10.97  8.071577  4.268443
10.98  8.071619  4.268452
10.99  8.071640  4.268469
11.00  8.071682  4.268486
11.01  8.071724  4.268502
11.02  8.071745  4.268519
11.03  8.071830  4.268579
11.04  8.071872  4.268596
11.05  8.071893  4.268604
11.06  8.071935  4.268621
11.07  8.071977  4.268638
11.08  8.071998  4.268655
11.09  8.072040  4.268672
11.10  8.072082  4.268689
11.11  8.072124  4.268705
11.12  8.072145  4.268714
11.13  8.072187  4.268731
11.14  8.072229  4.268747
11.15  8.072250  4.268764
11.16  8.072292  4.268781
11.17  8.072334  4.268798
11.18  8.072355  4.268806
11.19  8.072397  4.268823
11.20  8.072439  4.268840
11.21  8.072460  4.268857
11.22  8.072502  4.268874
11.23  8.072544  4.268890
11.24  8.072565  4.268899
11.25  8.072607  4.268916
11.26  8.072648  4.268933
11.27  8.072669  4.268949
11.28  8.072711  4.268966
11.29  8.072753  4.268975
11.30  8.072774  4.268991
11.31  8.072816  4.269008
11.32  8.072858  4.269025
11.33  8.072879  4.269042
11.34  8.072921  4.269059
11.35  8.072963  4.269067
11.36  8.072984  4.269084
11.37  8.073025  4.269101
11.38  8.073067  4.269118
11.39  8.073088  4.269134
11.40  8.073130  4.269143
11.41  8.073172  4.269160
11.42  8.073193  4.269176
11.43  8.073235  4.269193
11.44  8.073256  4.269210
11.45  8.073298  4.269218
11.46  8.073339  4.269235
11.47  8.073360  4.269252
11.48  8.073402  4.269269
11.49  8.073444  4.269277
11.50  8.073465  4.269294
11.51  8.073507  4.269311
11.52  8.073549  4.269328
11.53  8.073569  4.269344
11.54  8.073611  4.269353
11.55  8.073632  4.269370
11.56  8.073674  4.269386
11.57  8.073716  4.269403
11.58  8.073737  4.269412
11.59  8.073778  4.269429
11.60  8.073820  4.269445
11.61  8.073841  4.269462
11.62  8.073883  4.269479
11.63  8.073904  4.269487
11.64  8.073946  4.269504
11.65  8.073987  4.269521
11.66  8.074008  4.269538
11.67  8.074050  4.269546
11.68  8.074092  4.269563
11.69  8.074113  4.269580
11.70  8.074155  4.269597
11.71  8.074175  4.269605
11.72  8.074217  4.269622
11.73  8.074259  4.269639
11.74  8.074280  4.269655
11.75  8.074322  4.269664
11.76  8.074385  4.269724
11.77  8.074427  4.269740
11.78  8.074469  4.269757
11.79  8.074490  4.269766
11.80  8.074532  4.269782
11.81  8.074552  4.269799
11.82  8.074594  4.269816
11.83  8.074636  4.269824
11.84  8.074657  4.269841
11.85  8.074698  4.269858
11.86  8.074719  4.269875
11.87  8.074761  4.269883
11.88  8.074803  4.269900
11.89  8.074824  4.269917
11.90  8.074865  4.269933
11.91  8.074886  4.269942
11.92  8.074928  4.269959
11.93  8.074969  4.269975
11.94  8.074990  4.269992
11.95  8.075032  4.270001
11.96  8.075053  4.270017
11.97  8.075095  4.270034
11.98  8.075136  4.270042
11.99  8.075157  4.270059
12.00  8.075199  4.270076
12.01  8.075220  4.270093
12.02  8.075261  4.270101
12.03  8.075282  4.270118
12.04  8.075324  4.270135
12.05  8.075365  4.270152
12.06  8.075386  4.270160
12.07  8.075428  4.270177
12.08  8.075449  4.270193
12.09  8.075490  4.270202
12.10  8.075511  4.270219
12.11  8.075553  4.270235
12.12  8.075594  4.270252
12.13  8.075615  4.270261
12.14  8.075657  4.270277
12.15  8.075678  4.270294
12.16  8.075719  4.270303
12.17  8.075740  4.270319
12.18  8.075782  4.270336
12.19  8.075823  4.270344
12.20  8.075844  4.270361
12.21  8.075886  4.270378
12.22  8.075906  4.270395
12.23  8.075948  4.270403
12.24  8.075969  4.270420
12.25  8.076010  4.270437
12.26  8.076052  4.270445
12.27  8.076073  4.270462
12.28  8.076114  4.270479
12.29  8.076135  4.270495
12.30  8.076177  4.270504
12.31  8.076198  4.270520
12.32  8.076239  4.270537
12.33  8.076260  4.270546
12.34  8.076301  4.270562
12.35  8.076343  4.270579
12.36  8.076364  4.270588
12.37  8.076405  4.270604
12.38  8.076426  4.270621
12.39  8.076468  4.270629
12.40  8.076488  4.270646
12.41  8.076530  4.270663
12.42  8.076551  4.270671
12.43  8.076592  4.270688
12.44  8.076613  4.270705
12.45  8.076655  4.270722
12.46  8.076696  4.270730
12.47  8.076717  4.270747
12.48  8.076758  4.270763
12.49  8.076779  4.270772
12.50  8.076821  4.270789
12.51  8.076841  4.270805
12.52  8.076883  4.270814
12.53  8.076904  4.270830
12.54  8.076945  4.270847
12.55  8.076966  4.270856
12.56  8.077007  4.270872
12.57  8.077049  4.270889
12.58  8.077070  4.270897
12.59  8.077111  4.270914
12.60  8.077132  4.270931
12.61  8.077216  4.270982
12.62  8.077237  4.270999
12.63  8.077279  4.271016
12.64  8.077299  4.271024
12.65  8.077341  4.271041
12.66  8.077362  4.271058
12.67  8.077403  4.271066
12.68  8.077424  4.271083
12.69  8.077465  4.271100
12.70  8.077486  4.271108
12.71  8.077527  4.271125
12.72  8.077548  4.271141
12.73  8.077590  4.271150
12.74  8.077610  4.271167
12.75  8.077652  4.271183
12.76  8.077693  4.271192
12.77  8.077714  4.271208
12.78  8.077755  4.271225
12.79  8.077776  4.271234
12.80  8.077817  4.271250
12.81  8.077838  4.271267
12.82  8.077880  4.271275
12.83  8.077900  4.271292
12.84  8.077942  4.271309
12.85  8.077962  4.271317
12.86  8.078004  4.271334
12.87  8.078025  4.271351
12.88  8.078066  4.271359
12.89  8.078087  4.271376
12.90  8.078128  4.271384
12.91  8.078149  4.271401
12.92  8.078190  4.271418
12.93  8.078211  4.271426
12.94  8.078252  4.271443
12.95  8.078273  4.271459
12.96  8.078314  4.271468
12.97  8.078335  4.271485
12.98  8.078376  4.271501
12.99  8.078397  4.271510
13.00  8.078438  4.271526
13.01  8.078459  4.271543
13.02  8.078500  4.271551
13.03  8.078521  4.271568
13.04  8.078562  4.271577
13.05  8.078583  4.271593
13.06  8.078624  4.271610
13.07  8.078645  4.271618
13.08  8.078686  4.271635
13.09  8.078707  4.271652
13.10  8.078748  4.271660
13.11  8.078769  4.271677
13.12  8.078810  4.271685
13.13  8.078831  4.271702
13.14  8.078872  4.271719
13.15  8.078893  4.271727
13.16  8.078934  4.271744
13.17  8.078955  4.271760
13.18  8.078996  4.271769
13.19  8.079017  4.271786
13.20  8.079058  4.271794
13.21  8.079079  4.271811
13.22  8.079120  4.271827
13.23  8.079141  4.271836
13.24  8.079182  4.271852
13.25  8.079203  4.271869
13.26  8.079244  4.271877
13.27  8.079265  4.271894
13.28  8.079285  4.271903
13.29  8.079327  4.271919
13.30  8.079347  4.271936
13.31  8.079389  4.271944
13.32  8.079409  4.271961
13.33  8.079450  4.271978
13.34  8.079471  4.271986
13.35  8.079512  4.272003
13.36  8.079533  4.272011
13.37  8.079574  4.272028
13.38  8.079595  4.272045
13.39  8.079636  4.272053
13.40  8.079657  4.272070
13.41  8.079698  4.272078
13.42  8.079719  4.272095
13.43  8.079760  4.272111
13.44  8.079780  4.272120
13.45  8.079822  4.272136
13.46  8.079842  4.272145
13.47  8.079863  4.272161
13.48  8.079904  4.272178
13.49  8.079925  4.272187
13.50  8.079966  4.272203
13.51  8.079987  4.272212
13.52  8.080028  4.272228
13.53  8.080048  4.272245
13.54  8.080090  4.272253
13.55  8.080110  4.272270
13.56  8.080151  4.272278
13.57  8.080172  4.272295
13.58  8.080213  4.272312
13.59  8.080234  4.272320
13.60  8.080254  4.272337
13.61  8.080296  4.272345
13.62  8.080316  4.272362
13.63  8.080357  4.272379
13.64  8.080378  4.272387
13.65  8.080419  4.272404
13.66  8.080440  4.272412
13.67  8.080524  4.272472
13.68  8.080545  4.272480
13.69  8.080586  4.272497
13.70  8.080606  4.272513
13.71  8.080627  4.272522
13.72  8.080668  4.272538
13.73  8.080689  4.272547
13.74  8.080730  4.272563
13.75  8.080750  4.272580
13.76  8.080791  4.272588
13.77  8.080812  4.272605
13.78  8.080853  4.272613
13.79  8.080874  4.272630
13.80  8.080894  4.272639
13.81  8.080935  4.272655
13.82  8.080956  4.272672
13.83  8.080997  4.272680
13.84  8.081018  4.272697
13.85  8.081059  4.272705
13.86  8.081079  4.272722
13.87  8.081100  4.272730
13.88  8.081141  4.272747
13.89  8.081162  4.272764
13.90  8.081203  4.272772
13.91  8.081223  4.272789
13.92  8.081264  4.272797
13.93  8.081285  4.272814
13.94  8.081305  4.272822
13.95  8.081347  4.272839
13.96  8.081367  4.272855
13.97  8.081408  4.272864
13.98  8.081429  4.272880
13.99  8.081470  4.272889
14.00  8.081490  4.272905
14.01  8.081511  4.272914
14.02  8.081552  4.272930
14.03  8.081572  4.272947
14.04  8.081614  4.272955
14.05  8.081634  4.272972
14.06  8.081675  4.272980
14.07  8.081696  4.272997
14.08  8.081716  4.273005
14.09  8.081757  4.273022
14.10  8.081778  4.273030
14.11  8.081819  4.273047
14.12  8.081839  4.273064
14.13  8.081860  4.273072
14.14  8.081901  4.273089
14.15  8.081921  4.273097
14.16  8.081962  4.273114
14.17  8.081983  4.273122
14.18  8.082003  4.273139
14.19  8.082044  4.273147
14.20  8.082065  4.273164
14.21  8.082106  4.273172
14.22  8.082127  4.273189
14.23  8.082168  4.273205
14.24  8.082188  4.273214
14.25  8.082209  4.273230
14.26  8.082250  4.273239
14.27  8.082270  4.273255
14.28  8.082311  4.273264
14.29  8.082332  4.273280
14.30  8.082352  4.273289
14.31  8.082393  4.273305
14.32  8.082414  4.273314
14.33  8.082455  4.273330
14.34  8.082475  4.273347
14.35  8.082495  4.273355
14.36  8.082536  4.273372
14.37  8.082557  4.273380
14.38  8.082577  4.273397
14.39  8.082618  4.273405
14.40  8.082639  4.273422
14.41  8.082680  4.273430
14.42  8.082700  4.273447
14.43  8.082721  4.273455
14.44  8.082762  4.273472
14.45  8.082782  4.273480
14.46  8.082823  4.273497
14.47  8.082844  4.273505
14.48  8.082864  4.273522
14.49  8.082905  4.273539
14.50  8.082926  4.273547
14.51  8.082946  4.273564
14.52  8.082987  4.273572
14.53  8.083007  4.273589
14.54  8.083048  4.273597
14.55  8.083069  4.273613
14.56  8.083089  4.273622
14.57  8.083130  4.273638
14.58  8.083151  4.273647
14.59  8.083192  4.273663
14.60  8.083212  4.273672
14.61  8.083233  4.273688
14.62  8.083273  4.273697
14.63  8.083294  4.273713
14.64  8.083314  4.273722
14.65  8.083355  4.273738
14.66  8.083376  4.273747
14.67  8.083396  4.273763
14.68  8.083437  4.273772
14.69  8.083457  4.273788
14.70  8.083498  4.273797
14.71  8.083519  4.273813
14.72  8.083539  4.273822
14.73  8.083580  4.273838
14.74  8.083601  4.273846
14.75  8.083621  4.273863
14.76  8.083662  4.273871
14.77  8.083682  4.273888
14.78  8.083703  4.273896
14.79  8.083744  4.273913
14.80  8.083764  4.273930
14.81  8.083805  4.273938
14.82  8.083825  4.273955
14.83  8.083846  4.273963
14.84  8.083887  4.273980
14.85  8.083907  4.273988
14.86  8.083927  4.274005
14.87  8.083968  4.274013
14.88  8.083989  4.274029
14.89  8.084009  4.274038
14.90  8.084050  4.274054
14.91  8.084070  4.274063
14.92  8.084091  4.274079
14.93  8.084132  4.274088
14.94  8.084152  4.274104
14.95  8.084172  4.274113
14.96  8.084213  4.274129
14.97  8.084234  4.274138
14.98  8.084254  4.274154
14.99  8.084295  4.274162
15.00  8.084315  4.274179
