 t       A(O)      A(F)
 9.34  8.490673  4.137391
 9.35  8.490689  4.137391
 9.36  8.490701  4.137384
 9.37  8.490718  4.137384
 9.38  8.490734  4.137384
 9.39  8.490750  4.137384
 9.40  8.490766  4.137384
 9.41  8.490782  4.137384
 9.42  8.490795  4.137388
 9.43  8.490811  4.137388
 9.44  8.490827  4.137388
 9.45  8.490843  4.137388
 9.46  8.490859  4.137388
 9.47  8.490875  4.137388
 9.48  8.490884  4.137388
 9.49  8.490904  4.137393
 9.50  8.490920  4.137393
 9.51  8.490936  4.137393
 9.52  8.490952  4.137393
 9.53  8.490961  4.137393
 9.54  8.490977  4.137393
 9.55  8.490993  4.137393
 9.56  8.491013  4.137397
 9.57  8.491030  4.137397
 9.58  8.491046  4.137397
 9.59  8.491054  4.137397
 9.60  8.491070  4.137397
 9.61  8.491086  4.137397
 9.62  8.491102  4.137397
 9.63  8.491123  4.137402
 9.64  8.491131  4.137402
 9.65  8.491147  4.137402
 9.66  8.491163  4.137402
 9.67  8.491179  4.137402
 9.68  8.491195  4.137390
 9.69  8.491203  4.137390
 9.70  8.491224  4.137394
 9.71  8.491240  4.137394
 9.72  8.491256  4.137394
 9.73  8.491272  4.137394
 9.74  8.491280  4.137394
 9.75  8.491297  4.137394
 9.76  8.491313  4.137394
 9.77  8.491333  4.137399
 9.78  8.491341  4.137399
 9.79  8.491357  4.137399
 9.80  8.491374  4.137399
 9.81  8.491390  4.137399
 9.82  8.491398  4.137399
 9.83  8.491414  4.137399
 9.84  8.491434  4.137403
 9.85  8.491450  4.137403
 9.86  8.491467  4.137403
 9.87  8.491475  4.137403
 9.88  8.491491  4.137403
 9.89  8.491507  4.137403
 9.90  8.491523  4.137403
 9.91  8.491535  4.137407
 9.92  8.491552  4.137407
 9.93  8.491568  4.137407
 9.94  8.491584  4.137407
 9.95  8.491592  4.137407
 9.96  8.491608  4.137407
 9.97  8.491624  4.137407
 9.98  8.491637  4.137412
 9.99  8.491653  4.137412
10.00  8.491669  4.137412
10.01  8.491685  4.137412
10.02  8.491693  4.137412
10.03  8.491709  4.137412
10.04  8.491725  4.137412
10.05  8.491746  4.137416
10.06  8.491754  4.137416
10.07  8.491770  4.137416
10.08  8.491786  4.137416
10.09  8.491794  4.137416
10.10  8.491810  4.137416
10.11  8.491826  4.137405
10.12  8.491847  4.137409
10.13  8.491855  4.137409
10.14  8.491871  4.137409
10.15  8.491887  4.137409
10.16  8.491895  4.137409
10.17  8.491911  4.137409
10.18  8.491927  4.137409
10.19  8.491936  4.137409
10.20  8.491956  4.137413
10.21  8.491972  4.137413
10.22  8.491980  4.137413
10.23  8.491996  4.137413
10.24  8.492012  4.137413
10.25  8.492029  4.137413
10.26  8.492037  4.137413
10.27  8.492057  4.137418
10.28  8.492073  4.137418
10.29  8.492081  4.137418
10.30  8.492097  4.137418
10.31  8.492113  4.137418
10.32  8.492121  4.137418
10.33  8.492138  4.137418
10.34  8.492154  4.137418
10.35  8.492166  4.137422
10.36  8.492182  4.137422
10.37  8.492198  4.137422
10.38  8.492206  4.137422
10.39  8.492222  4.137422
10.40  8.492239  4.137422
10.41  8.492247  4.137422
10.42  8.492267  4.137426
10.43  8.492275  4.137426
10.44  8.492291  4.137426
10.45  8.492307  4.137426
10.46  8.492315  4.137426
10.47  8.492332  4.137426
10.48  8.492348  4.137426
10.49  8.492356  4.137426
10.50  8.492376  4.137431
10.51  8.492392  4.137431
10.52  8.492400  4.137431
10.53  8.492416  4.137431
10.54  8.492424  4.137431
10.55  8.492441  4.137431
10.56  8.492457  4.137431
10.57  8.492469  4.137435
10.58  8.492485  4.137435
10.59  8.492501  4.137424
10.60  8.492509  4.137424
10.61  8.492525  4.137424
10.62  8.492533  4.137424
10.63  8.492550  4.137424
10.64  8.492566  4.137424
10.65  8.492578  4.137428
10.66  8.492594  4.137428
10.67  8.492602  4.137428
10.68  8.492618  4.137428
10.69  8.492634  4.137428
10.70  8.492642  4.137428
10.71  8.492658  4.137428
10.72  8.492667  4.137428
10.73  8.492687  4.137432
10.74  8.492703  4.137432
10.75  8.492711  4.137432
10.76  8.492727  4.137432
10.77  8.492735  4.137432
10.78  8.492751  4.137432
10.79  8.492767  4.137432
10.80  8.492775  4.137432
10.81  8.492796  4.137437
10.82  8.492804  4.137437
10.83  8.492820  4.137437
10.84  8.492828  4.137437
10.85  8.492844  4.137437
10.86  8.492860  4.137437
10.87  8.492868  4.137437
10.88  8.492884  4.137437
10.89  8.492897  4.137441
10.90  8.492913  4.137441
10.91  8.492921  4.137441
10.92  8.492937  4.137441
10.93  8.492945  4.137441
10.94  8.492961  4.137441
10.95  8.492977  4.137441
10.96  8.492985  4.137441
10.97  8.493006  4.137445
10.98  8.493014  4.137445
10.99  8.493030  4.137445
11.00  8.493038  4.137445
11.01  8.493054  4.137445
11.02  8.493062  4.137445
11.03  8.493078  4.137445
11.04  8.493086  4.137445
11.05  8.493102  4.137434
11.06  8.493123  4.137438
11.07  8.493131  4.137438
11.08  8.493147  4.137438
11.09  8.493155  4.137438
11.10  8.493171  4.137438
11.11  8.493179  4.137438
11.12  8.493195  4.137438
11.13  8.493203  4.137438
11.14  8.493223  4.137442
11.15  8.493231  4.137442
11.16  8.493247  4.137442
11.17  8.493255  4.137442
11.18  8.493272  4.137442
11.19  8.493280  4.137442
11.20  8.493296  4.137442
11.21  8.493304  4.137442
11.22  8.493320  4.137442
11.23  8.493332  4.137447
11.24  8.493348  4.137447
11.25  8.493356  4.137447
11.26  8.493372  4.137447
11.27  8.493380  4.137447
11.28  8.493396  4.137447
11.29  8.493404  4.137447
11.30  8.493420  4.137447
11.31  8.493433  4.137451
11.32  8.493449  4.137451
11.33  8.493457  4.137451
11.34  8.493473  4.137451
11.35  8.493481  4.137451
11.36  8.493497  4.137451
11.37  8.493505  4.137451
11.38  8.493521  4.137451
11.39  8.493529  4.137451
11.40  8.493550  4.137455
11.41  8.493558  4.137455
11.42  8.493574  4.137455
11.43  8.493582  4.137455
11.44  8.493598  4.137455
11.45  8.493606  4.137455
11.46  8.493622  4.137455
11.47  8.493630  4.137444
11.48  8.493646  4.137444
11.49  8.493658  4.137448
11.50  8.493666  4.137448
11.51  8.493682  4.137448
11.52  8.493690  4.137448
11.53  8.493707  4.137448
11.54  8.493715  4.137448
11.55  8.493731  4.137448
11.56  8.493739  4.137448
11.57  8.493755  4.137448
11.58  8.493767  4.137453
11.59  8.493783  4.137453
11.60  8.493791  4.137453
11.61  8.493799  4.137453
11.62  8.493815  4.137453
11.63  8.493823  4.137453
11.64  8.493839  4.137453
11.65  8.493847  4.137453
11.66  8.493863  4.137453
11.67  8.493876  4.137457
11.68  8.493892  4.137457
11.69  8.493900  4.137457
11.70  8.493908  4.137457
11.71  8.493924  4.137457
11.72  8.493932  4.137457
11.73  8.493948  4.137457
11.74  8.493956  4.137457
11.75  8.493972  4.137457
11.76  8.493984  4.137461
11.77  8.493992  4.137461
11.78  8.494008  4.137461
11.79  8.494016  4.137461
11.80  8.494033  4.137461
11.81  8.494041  4.137461
11.82  8.494049  4.137461
11.83  8.494065  4.137461
11.84  8.494073  4.137450
11.85  8.494089  4.137450
11.86  8.494101  4.137454
11.87  8.494117  4.137454
11.88  8.494125  4.137454
11.89  8.494133  4.137454
11.90  8.494149  4.137454
11.91  8.494157  4.137454
11.92  8.494173  4.137454
11.93  8.494181  4.137454
11.94  8.494189  4.137454
11.95  8.494210  4.137459
11.96  8.494218  4.137459
11.97  8.494234  4.137459
11.98  8.494242  4.137459
11.99  8.494250  4.137459
12.00  8.494266  4.137459
12.01  8.494274  4.137459
12.02  8.494290  4.137459
12.03  8.494298  4.137459
12.04  8.494306  4.137459
12.05  8.494326  4.137463
12.06  8.494334  4.137463
12.07  8.494342  4.137463
12.08  8.494358  4.137463
12.09  8.494366  4.137463
12.10  8.494382  4.137463
12.11  8.494390  4.137463
12.12  8.494398  4.137463
12.13  8.494414  4.137463
12.14  8.494422  4.137463
12.15  8.494435  4.137467
12.16  8.494451  4.137467
12.17  8.494459  4.137467
12.18  8.494475  4.137456
12.19  8.494483  4.137456
12.20  8.494491  4.137456
12.21  8.494507  4.137456
12.22  8.494515  4.137456
12.23  8.494523  4.137456
12.24  8.494539  4.137456
12.25  8.494551  4.137460
12.26  8.494559  4.137460
12.27  8.494575  4.137460
12.28  8.494583  4.137460
12.29  8.494599  4.137460
12.30  8.494607  4.137460
12.31  8.494615  4.137460
12.32  8.494631  4.137460
12.33  8.494639  4.137460
12.34  8.494647  4.137460
12.35  8.494668  4.137464
12.36  8.494676  4.137464
12.37  8.494684  4.137464
12.38  8.494700  4.137464
12.39  8.494708  4.137464
12.40  8.494716  4.137464
12.41  8.494732  4.137464
12.42  8.494740  4.137464
12.43  8.494748  4.137464
12.44  8.494764  4.137464
12.45  8.494776  4.137469
12.46  8.494784  4.137469
12.47  8.494800  4.137469
12.48  8.494808  4.137469
12.49  8.494816  4.137457
12.50  8.494832  4.137457
12.51  8.494840  4.137457
12.52  8.494848  4.137457
12.53  8.494864  4.137457
12.54  8.494872  4.137457
12.55  8.494880  4.137457
12.56  8.494901  4.137462
12.57  8.494909  4.137462
12.58  8.494917  4.137462
12.59  8.494933  4.137462
12.60  8.494941  4.137462
12.61  8.494949  4.137462
12.62  8.494965  4.137462
12.63  8.494973  4.137462
12.64  8.494981  4.137462
12.65  8.494989  4.137462
12.66  8.495005  4.137462
12.67  8.495017  4.137466
12.68  8.495025  4.137466
12.69  8.495041  4.137466
12.70  8.495049  4.137466
12.71  8.495057  4.137466
12.72  8.495073  4.137466
12.73  8.495081  4.137466
12.74  8.495089  4.137466
12.75  8.495097  4.137466
12.76  8.495113  4.137466
12.77  8.495121  4.137466
12.78  8.495134  4.137459
12.79  8.495150  4.137459
12.80  8.495158  4.137459
12.81  8.495166  4.137459
12.82  8.495182  4.137459
12.83  8.495190  4.137459
12.84  8.495198  4.137459
12.85  8.495206  4.137459
12.86  8.495222  4.137459
12.87  8.495230  4.137459
12.88  8.495238  4.137459
12.89  8.495258  4.137463
12.90  8.495266  4.137463
12.91  8.495274  4.137463
12.92  8.495282  4.137463
12.93  8.495298  4.137463
12.94  8.495306  4.137463
12.95  8.495314  4.137463
12.96  8.495330  4.137463
12.97  8.495338  4.137463
12.98  8.495346  4.137463
12.99  8.495354  4.137463
13.00  8.495374  4.137468
13.01  8.495382  4.137468
13.02  8.495390  4.137468
13.03  8.495398  4.137468
13.04  8.495414  4.137468
13.05  8.495422  4.137468
13.06  8.495430  4.137456
13.07  8.495438  4.137456
13.08  8.495454  4.137456
13.09  8.495462  4.137456
13.10  8.495470  4.137456
13.11  8.495486  4.137456
13.12  8.495499  4.137460
13.13  8.495507  4.137460
13.14  8.495515  4.137460
13.15  8.495531  4.137460
13.16  8.495539  4.137460
13.17  8.495547  4.137460
13.18  8.495555  4.137460
13.19  8.495571  4.137460
13.20  8.495579  4.137460
13.21  8.495587  4.137460
13.22  8.495595  4.137460
13.23  8.495610  4.137460
13.24  8.495623  4.137465
13.25  8.495631  4.137465
13.26  8.495639  4.137465
13.27  8.495655  4.137465
13.28  8.495663  4.137465
13.29  8.495671  4.137465
13.30  8.495679  4.137465
13.31  8.495695  4.137465
13.32  8.495703  4.137465
13.33  8.495711  4.137453
13.34  8.495719  4.137453
13.35  8.495727  4.137453
13.36  8.495747  4.137458
13.37  8.495755  4.137458
13.38  8.495763  4.137458
13.39  8.495771  4.137458
13.40  8.495787  4.137458
13.41  8.495795  4.137458
13.42  8.495803  4.137458
13.43  8.495811  4.137458
13.44  8.495827  4.137458
13.45  8.495835  4.137458
13.46  8.495843  4.137458
13.47  8.495851  4.137458
13.48  8.495859  4.137458
13.49  8.495879  4.137462
13.50  8.495887  4.137462
13.51  8.495895  4.137462
13.52  8.495903  4.137462
13.53  8.495919  4.137462
13.54  8.495927  4.137462
13.55  8.495935  4.137462
13.56  8.495943  4.137462
13.57  8.495951  4.137462
13.58  8.495967  4.137462
13.59  8.495975  4.137450
13.60  8.495983  4.137450
13.61  8.495991  4.137450
13.62  8.496011  4.137455
13.63  8.496019  4.137455
13.64  8.496027  4.137455
13.65  8.496035  4.137455
13.66  8.496043  4.137455
13.67  8.496059  4.137455
13.68  8.496067  4.137455
13.69  8.496075  4.137455
13.70  8.496083  4.137455
13.71  8.496091  4.137455
13.72  8.496107  4.137455
13.73  8.496115  4.137455
13.74  8.496123  4.137455
13.75  8.496131  4.137455
13.76  8.496152  4.137459
13.77  8.496159  4.137459
13.78  8.496167  4.137459
13.79  8.496175  4.137459
13.80  8.496183  4.137459
13.81  8.496199  4.137459
13.82  8.496207  4.137459
13.83  8.496215  4.137459
13.84  8.496223  4.137459
13.85  8.496231  4.137459
13.86  8.496247  4.137459
13.87  8.496255  4.137448
13.88  8.496263  4.137448
13.89  8.496271  4.137448
13.90  8.496284  4.137452
13.91  8.496292  4.137452
13.92  8.496308  4.137452
13.93  8.496316  4.137452
13.94  8.496323  4.137452
13.95  8.496331  4.137452
13.96  8.496339  4.137452
13.97  8.496355  4.137452
13.98  8.496363  4.137452
13.99  8.496371  4.137452
14.00  8.496379  4.137452
14.01  8.496387  4.137452
14.02  8.496403  4.137452
14.03  8.496411  4.137452
14.04  8.496424  4.137456
14.05  8.496432  4.137456
14.06  8.496440  4.137456
14.07  8.496448  4.137456
14.08  8.496463  4.137456
14.09  8.496471  4.137456
14.10  8.496479  4.137456
14.11  8.496487  4.137456
14.12  8.496495  4.137456
14.13  8.496511  4.137456
14.14  8.496519  4.137456
14.15  8.496527  4.137445
14.16  8.496535  4.137445
14.17  8.496543  4.137445
14.18  8.496556  4.137449
14.19  8.496572  4.137449
14.20  8.496580  4.137449
14.21  8.496587  4.137449
14.22  8.496595  4.137449
14.23  8.496603  4.137449
14.24  8.496611  4.137449
14.25  8.496627  4.137449
14.26  8.496635  4.137449
14.27  8.496643  4.137449
14.28  8.496651  4.137449
14.29  8.496659  4.137449
14.30  8.496667  4.137449
14.31  8.496683  4.137449
14.32  8.496691  4.137449
14.33  8.496703  4.137454
14.34  8.496711  4.137454
14.35  8.496719  4.137454
14.36  8.496727  4.137454
14.37  8.496743  4.137454
14.38  8.496751  4.137454
14.39  8.496759  4.137454
14.40  8.496767  4.137454
14.41  8.496775  4.137454
14.42  8.496783  4.137454
14.43  8.496799  4.137454
14.44  8.496807  4.137442
14.45  8.496815  4.137442
14.46  8.496823  4.137442
14.47  8.496831  4.137442
14.48  8.496839  4.137442
14.49  8.496851  4.137446
14.50  8.496867  4.137446
14.51  8.496875  4.137446
14.52  8.496883  4.137446
14.53  8.496891  4.137446
14.54  8.496899  4.137446
14.55  8.496907  4.137446
14.56  8.496923  4.137446
14.57  8.496931  4.137446
14.58  8.496939  4.137446
14.59  8.496947  4.137446
14.60  8.496955  4.137446
14.61  8.496963  4.137446
14.62  8.496971  4.137446
14.63  8.496987  4.137446
14.64  8.496995  4.137446
14.65  8.497003  4.137446
14.66  8.497015  4.137451
14.67  8.497023  4.137451
14.68  8.497031  4.137451
14.69  8.497039  4.137451
14.70  8.497055  4.137451
14.71  8.497063  4.137451
14.72  8.497071  4.137451
14.73  8.497079  4.137451
14.74  8.497087  4.137451
14.75  8.497095  4.137439
14.76  8.497103  4.137439
14.77  8.497111  4.137439
14.78  8.497127  4.137439
14.79  8.497135  4.137439
14.80  8.497143  4.137439
14.81  8.497151  4.137439
14.82  8.497163  4.137444
14.83  8.497171  4.137444
14.84  8.497179  4.137444
14.85  8.497195  4.137444
14.86  8.497203  4.137444
14.87  8.497211  4.137444
14.88  8.497219  4.137444
14.89  8.497227  4.137444
14.90  8.497235  4.137444
14.91  8.497243  4.137444
14.92  8.497250  4.137444
14.93  8.497266  4.137444
14.94  8.497274  4.137444
14.95  8.497282  4.137444
14.96  8.497290  4.137444
14.97  8.497298  4.137444
14.98  8.497306  4.137444
14.99  8.497314  4.137444
15.00  8.497322  4.137444
