 t       A(O)      A(F)      fg       z
 5.59  9.582668  5.572525  0.014096  0.920306
 5.60  9.583105  5.572957  0.014026  0.918051
 5.61  9.583545  5.573376  0.013957  0.915801
 5.62  9.583976  5.573802  0.013888  0.913556
 5.63  9.584409  5.574214  0.013820  0.911318
 5.64  9.584840  5.574633  0.013752  0.909085
 5.65  9.585270  5.575046  0.013685  0.906857
 5.66  9.585700  5.575465  0.013618  0.904636
 5.67  9.586124  5.575872  0.013552  0.902419
 5.68  9.586548  5.576278  0.013486  0.900209
 5.69  9.586969  5.576691  0.013420  0.898003
 5.70  9.587392  5.577097  0.013356  0.895804
 5.71  9.587806  5.577497  0.013291  0.893609
 5.72  9.588230  5.577897  0.013227  0.891420
 5.73  9.588644  5.578297  0.013164  0.889237
 5.74  9.589058  5.578697  0.013101  0.887059
 5.75  9.589472  5.579097  0.013038  0.884886
 5.76  9.589870  5.579491  0.012976  0.882719
 5.77  9.590284  5.579885  0.012914  0.880557
 5.78  9.590697  5.580278  0.012853  0.878400
 5.79  9.591095  5.580666  0.012792  0.876249
 5.80  9.591502  5.581053  0.012731  0.874103
 5.81  9.591906  5.581441  0.012671  0.871962
 5.82  9.592304  5.581828  0.012612  0.869826
 5.83  9.592702  5.582209  0.012552  0.867695
 5.84  9.593099  5.582590  0.012493  0.865570
 5.85  9.593488  5.582971  0.012435  0.863450
 5.86  9.593879  5.583346  0.012377  0.861334
 5.87  9.594276  5.583721  0.012319  0.859224
 5.88  9.594664  5.584101  0.012262  0.857119
 5.89  9.595046  5.584470  0.012205  0.855020
 5.90  9.595443  5.584845  0.012149  0.852925
 5.91  9.595824  5.585207  0.012093  0.850835
 5.92  9.596197  5.585576  0.012037  0.848750
 5.93  9.596584  5.585944  0.011982  0.846670
 5.94  9.596966  5.586312  0.011927  0.844595
 5.95  9.597347  5.586675  0.011873  0.842525
 5.96  9.597719  5.587037  0.011818  0.840460
 5.97  9.598100  5.587393  0.011765  0.838400
 5.98  9.598466  5.587749  0.011711  0.836345
 5.99  9.598838  5.588105  0.011658  0.834295
 6.00  9.599209  5.588461  0.011606  0.832249
 6.01  9.599575  5.588811  0.011553  0.830208
 6.02  9.599940  5.589161  0.011501  0.828172
 6.03  9.600303  5.589516  0.011450  0.826141
 6.04  9.600668  5.589860  0.011398  0.824115
 6.05  9.601033  5.590210  0.011347  0.822093
 6.06  9.601389  5.590553  0.011297  0.820076
 6.07  9.601745  5.590897  0.011247  0.818064
 6.08  9.602101  5.591240  0.011197  0.816056
 6.09  9.602456  5.591578  0.011147  0.814053
 6.10  9.602812  5.591921  0.011098  0.812055
 6.11  9.603161  5.592252  0.011049  0.810062
 6.12  9.603517  5.592590  0.011000  0.808073
 6.13  9.603857  5.592921  0.010952  0.806088
 6.14  9.604213  5.593252  0.010904  0.804108
 6.15  9.604553  5.593583  0.010857  0.802133
 6.16  9.604893  5.593909  0.010809  0.800162
 6.17  9.605233  5.594234  0.010762  0.798196
 6.18  9.605572  5.594559  0.010716  0.796234
 6.19  9.605912  5.594884  0.010669  0.794277
 6.20  9.606252  5.595203  0.010623  0.792324
 6.21  9.606583  5.595528  0.010578  0.790376
 6.22  9.606916  5.595840  0.010532  0.788432
 6.23  9.607247  5.596159  0.010487  0.786493
 6.24  9.607580  5.596472  0.010442  0.784557
 6.25  9.607910  5.596785  0.010398  0.782627
 6.26  9.608235  5.597097  0.010353  0.780700
 6.27  9.608559  5.597404  0.010309  0.778778
 6.28  9.608883  5.597717  0.010266  0.776861
 6.29  9.609198  5.598017  0.010222  0.774947
 6.30  9.609522  5.598324  0.010179  0.773038
 6.31  9.609836  5.598630  0.010136  0.771134
 6.32  9.610160  5.598931  0.010094  0.769233
 6.33  9.610469  5.599225  0.010052  0.767337
 6.34  9.610783  5.599532  0.010010  0.765445
 6.35  9.611092  5.599820  0.009968  0.763557
 6.36  9.611407  5.600121  0.009926  0.761673
 6.37  9.611715  5.600415  0.009885  0.759794
 6.38  9.612014  5.600703  0.009845  0.757918
 6.39  9.612322  5.600992  0.009804  0.756047
 6.40  9.612622  5.601280  0.009763  0.754180
 6.41  9.612930  5.601568  0.009723  0.752317
 6.42  9.613229  5.601857  0.009683  0.750459
 6.43  9.613528  5.602145  0.009644  0.748604
 6.44  9.613827  5.602427  0.009605  0.746753
 6.45  9.614120  5.602703  0.009565  0.744907
 6.46  9.614419  5.602986  0.009527  0.743064
 6.47  9.614711  5.603262  0.009488  0.741226
 6.48  9.614995  5.603537  0.009450  0.739391
 6.49  9.615294  5.603814  0.009412  0.737560
 6.50  9.615577  5.604090  0.009374  0.735734
 6.51  9.615861  5.604360  0.009336  0.733911
 6.52  9.616144  5.604630  0.009299  0.732093
 6.53  9.616428  5.604900  0.009262  0.730278
 6.54  9.616711  5.605164  0.009225  0.728467
 6.55  9.616988  5.605428  0.009188  0.726660
 6.56  9.617271  5.605692  0.009152  0.724857
 6.57  9.617555  5.605962  0.009115  0.723058
 6.58  9.617823  5.606214  0.009080  0.721263
 6.59  9.618091  5.606472  0.009044  0.719472
 6.60  9.618374  5.606736  0.009008  0.717684
 6.61  9.618642  5.606994  0.008973  0.715900
 6.62  9.618910  5.607246  0.008938  0.714120
 6.63  9.619178  5.607498  0.008903  0.712344
 6.64  9.619446  5.607750  0.008868  0.710572
 6.65  9.619713  5.608002  0.008834  0.708803
 6.66  9.619972  5.608253  0.008800  0.707038
 6.67  9.620234  5.608499  0.008766  0.705277
 6.68  9.620493  5.608745  0.008732  0.703520
 6.69  9.620754  5.608985  0.008698  0.701766
 6.70  9.621013  5.609231  0.008665  0.700016
 6.71  9.621265  5.609470  0.008632  0.698270
 6.72  9.621517  5.609710  0.008599  0.696527
 6.73  9.621776  5.609956  0.008566  0.694788
 6.74  9.622029  5.610190  0.008533  0.693053
 6.75  9.622272  5.610424  0.008501  0.691321
 6.76  9.622524  5.610664  0.008469  0.689593
 6.77  9.622761  5.610891  0.008437  0.687868
 6.78  9.623014  5.611119  0.008405  0.686147
 6.79  9.623257  5.611353  0.008374  0.684430
 6.80  9.623500  5.611587  0.008342  0.682716
 6.81  9.623737  5.611808  0.008311  0.681006
 6.82  9.623974  5.612030  0.008280  0.679299
 6.83  9.624218  5.612258  0.008249  0.677596
 6.84  9.624454  5.612480  0.008219  0.675896
 6.85  9.624691  5.612701  0.008188  0.674200
 6.86  9.624919  5.612923  0.008158  0.672507
 6.87  9.625156  5.613139  0.008128  0.670818
 6.88  9.625384  5.613355  0.008098  0.669132
 6.89  9.625621  5.613571  0.008068  0.667450
 6.90  9.625849  5.613787  0.008039  0.665771
 6.91  9.626077  5.614002  0.008010  0.664095
 6.92  9.626298  5.614212  0.007980  0.662423
 6.93  9.626526  5.614422  0.007951  0.660755
 6.94  9.626739  5.614631  0.007923  0.659089
 6.95  9.626960  5.614835  0.007894  0.657428
 6.96  9.627188  5.615045  0.007865  0.655769
 6.97  9.627410  5.615254  0.007837  0.654114
 6.98  9.627629  5.615465  0.007809  0.652462
 6.99  9.627850  5.615674  0.007781  0.650814
 7.00  9.628087  5.615890  0.007753  0.649168
 7.01  9.628308  5.616099  0.007725  0.647526
 7.02  9.628536  5.616309  0.007697  0.645888
 7.03  9.628757  5.616518  0.007670  0.644253
 7.04  9.628985  5.616734  0.007642  0.642621
 7.05  9.629206  5.616943  0.007615  0.640992
 7.06  9.629433  5.617159  0.007588  0.639366
 7.07  9.629655  5.617368  0.007561  0.637744
 7.08  9.629882  5.617584  0.007534  0.636125
 7.09  9.630103  5.617793  0.007507  0.634509
 7.10  9.630325  5.618002  0.007480  0.632896
 7.11  9.630552  5.618218  0.007454  0.631287
 7.12  9.630773  5.618421  0.007428  0.629681
 7.13  9.630994  5.618630  0.007402  0.628077
 7.14  9.631207  5.618834  0.007375  0.626477
 7.15  9.631428  5.619037  0.007350  0.624881
 7.16  9.631640  5.619241  0.007324  0.623287
 7.17  9.631861  5.619444  0.007298  0.621696
 7.18  9.632073  5.619648  0.007273  0.620109
 7.19  9.632286  5.619845  0.007247  0.618525
 7.20  9.632491  5.620042  0.007222  0.616943
 7.21  9.632704  5.620240  0.007197  0.615365
 7.22  9.632909  5.620431  0.007172  0.613790
 7.23  9.633122  5.620629  0.007148  0.612218
 7.24  9.633327  5.620820  0.007123  0.610649
 7.25  9.633524  5.621012  0.007099  0.609083
 7.26  9.633721  5.621197  0.007074  0.607520
 7.27  9.633927  5.621383  0.007050  0.605961
 7.28  9.634124  5.621569  0.007026  0.604404
 7.29  9.634321  5.621754  0.007002  0.602850
 7.30  9.634518  5.621940  0.006979  0.601299
 7.31  9.634700  5.622113  0.006955  0.599751
 7.32  9.634897  5.622293  0.006932  0.598206
 7.33  9.635078  5.622467  0.006908  0.596664
 7.34  9.635269  5.622640  0.006885  0.595125
 7.35  9.635451  5.622813  0.006862  0.593589
 7.36  9.635632  5.622981  0.006839  0.592056
 7.37  9.635814  5.623149  0.006816  0.590526
 7.38  9.635996  5.623317  0.006794  0.588999
 7.39  9.636169  5.623485  0.006771  0.587474
 7.40  9.636344  5.623640  0.006749  0.585953
 7.41  9.636517  5.623808  0.006727  0.584434
 7.42  9.636684  5.623964  0.006705  0.582918
 7.43  9.636857  5.624120  0.006683  0.581406
 7.44  9.637023  5.624276  0.006661  0.579896
 7.45  9.637190  5.624426  0.006639  0.578388
 7.46  9.637356  5.624576  0.006618  0.576884
 7.47  9.637507  5.624720  0.006596  0.575383
 7.48  9.637665  5.624870  0.006575  0.573884
 7.49  9.637832  5.625020  0.006554  0.572388
 7.50  9.637983  5.625158  0.006533  0.570895
 7.51  9.638141  5.625302  0.006512  0.569405
 7.52  9.638292  5.625440  0.006491  0.567917
 7.53  9.638435  5.625572  0.006470  0.566432
 7.54  9.638586  5.625710  0.006450  0.564950
 7.55  9.638729  5.625843  0.006429  0.563471
 7.56  9.638872  5.625975  0.006409  0.561995
 7.57  9.639008  5.626095  0.006389  0.560521
 7.58  9.639151  5.626228  0.006369  0.559050
 7.59  9.639287  5.626348  0.006349  0.557581
 7.60  9.639429  5.626474  0.006329  0.556116
 7.61  9.639557  5.626595  0.006309  0.554653
 7.62  9.639684  5.626709  0.006290  0.553193
 7.63  9.639812  5.626830  0.006270  0.551735
 7.64  9.639948  5.626944  0.006251  0.550280
 7.65  9.640067  5.627059  0.006232  0.548828
 7.66  9.640188  5.627167  0.006213  0.547379
 7.67  9.640315  5.627276  0.006194  0.545932
 7.68  9.640428  5.627378  0.006175  0.544487
 7.69  9.640555  5.627487  0.006156  0.543046
 7.70  9.640668  5.627590  0.006138  0.541607
 7.71  9.640780  5.627692  0.006119  0.540170
 7.72  9.640893  5.627795  0.006101  0.538737
 7.73  9.641005  5.627892  0.006082  0.537305
 7.74  9.641117  5.627989  0.006064  0.535877
 7.75  9.641221  5.628086  0.006046  0.534451
 7.76  9.641333  5.628183  0.006028  0.533027
 7.77  9.641431  5.628267  0.006010  0.531606
 7.78  9.641528  5.628352  0.005993  0.530188
 7.79  9.641640  5.628444  0.005975  0.528772
 7.80  9.641738  5.628528  0.005957  0.527359
 7.81  9.641826  5.628613  0.005940  0.525948
 7.82  9.641923  5.628692  0.005923  0.524540
 7.83  9.642021  5.628777  0.005905  0.523134
 7.84  9.642109  5.628857  0.005888  0.521731
 7.85  9.642198  5.628936  0.005871  0.520331
 7.86  9.642289  5.629003  0.005854  0.518932
 7.87  9.642377  5.629082  0.005837  0.517537
 7.88  9.642459  5.629149  0.005821  0.516144
 7.89  9.642548  5.629229  0.005804  0.514753
 7.90  9.642630  5.629296  0.005788  0.513365
 7.91  9.642704  5.629363  0.005771  0.511979
 7.92  9.642786  5.629430  0.005755  0.510595
 7.93  9.642860  5.629491  0.005739  0.509214
 7.94  9.642942  5.629553  0.005722  0.507836
 7.95  9.643015  5.629620  0.005706  0.506460
 7.96  9.643089  5.629682  0.005690  0.505086
 7.97  9.643156  5.629737  0.005675  0.503715
 7.98  9.643229  5.629793  0.005659  0.502346
 7.99  9.643296  5.629848  0.005643  0.500980
 8.00  9.643370  5.629904  0.005628  0.499615
 8.01  9.643428  5.629953  0.005612  0.498254
 8.02  9.643495  5.630003  0.005597  0.496894
 8.03  9.643554  5.630052  0.005581  0.495537
 8.04  9.643619  5.630108  0.005566  0.494183
 8.05  9.643686  5.630158  0.005551  0.492831
 8.06  9.643738  5.630195  0.005536  0.491481
 8.07  9.643796  5.630239  0.005521  0.490133
 8.08  9.643855  5.630288  0.005506  0.488788
 8.09  9.643904  5.630332  0.005491  0.487445
 8.10  9.643956  5.630370  0.005477  0.486104
 8.11  9.644015  5.630408  0.005462  0.484766
 8.12  9.644058  5.630445  0.005448  0.483430
 8.13  9.644110  5.630477  0.005433  0.482096
 8.14  9.644160  5.630521  0.005419  0.480765
 8.15  9.644203  5.630553  0.005404  0.479436
 8.16  9.644255  5.630585  0.005390  0.478109
 8.17  9.644298  5.630616  0.005376  0.476784
 8.18  9.644342  5.630648  0.005362  0.475462
 8.19  9.644385  5.630674  0.005348  0.474142
 8.20  9.644420  5.630706  0.005334  0.472824
 8.21  9.644457  5.630726  0.005320  0.471508
 8.22  9.644500  5.630758  0.005307  0.470195
 8.23  9.644535  5.630784  0.005293  0.468883
 8.24  9.644572  5.630804  0.005279  0.467575
 8.25  9.644606  5.630830  0.005266  0.466268
 8.26  9.644643  5.630850  0.005253  0.464963
 8.27  9.644671  5.630864  0.005239  0.463661
 8.28  9.644706  5.630890  0.005226  0.462361
 8.29  9.644743  5.630904  0.005213  0.461063
 8.30  9.644771  5.630924  0.005200  0.459767
 8.31  9.644799  5.630938  0.005187  0.458473
 8.32  9.644819  5.630952  0.005174  0.457182
 8.33  9.644847  5.630966  0.005161  0.455893
 8.34  9.644876  5.630980  0.005148  0.454605
 8.35  9.644904  5.630994  0.005135  0.453320
 8.36  9.644924  5.631003  0.005122  0.452038
 8.37  9.644945  5.631010  0.005110  0.450757
 8.38  9.644965  5.631024  0.005097  0.449478
 8.39  9.644987  5.631026  0.005085  0.448202
 8.40  9.645006  5.631035  0.005072  0.446927
 8.41  9.645026  5.631044  0.005060  0.445655
 8.42  9.645048  5.631051  0.005048  0.444385
 8.43  9.645061  5.631047  0.005035  0.443117
 8.44  9.645080  5.631056  0.005023  0.441851
 8.45  9.645094  5.631058  0.005011  0.440587
 8.46  9.645107  5.631060  0.004999  0.439325
 8.47  9.645120  5.631062  0.004987  0.438066
 8.48  9.645133  5.631058  0.004975  0.436808
 8.49  9.645146  5.631055  0.004964  0.435552
 8.50  9.645151  5.631057  0.004952  0.434299
 8.51  9.645164  5.631053  0.004940  0.433047
 8.52  9.645177  5.631050  0.004928  0.431798
 8.53  9.645182  5.631052  0.004917  0.430550
 8.54  9.645195  5.631048  0.004905  0.429305
 8.55  9.645193  5.631038  0.004894  0.428061
 8.56  9.645206  5.631029  0.004882  0.426820
 8.57  9.645204  5.631018  0.004871  0.425581
 8.58  9.645208  5.631015  0.004860  0.424343
 8.59  9.645213  5.631011  0.004849  0.423108
 8.60  9.645211  5.630996  0.004837  0.421875
 8.61  9.645218  5.630980  0.004826  0.420643
 8.62  9.645222  5.630976  0.004815  0.419414
 8.63  9.645220  5.630960  0.004804  0.418187
 8.64  9.645218  5.630950  0.004794  0.416961
 8.65  9.645223  5.630941  0.004783  0.415738
 8.66  9.645212  5.630925  0.004772  0.414516
 8.67  9.645210  5.630910  0.004761  0.413297
 8.68  9.645208  5.630894  0.004750  0.412079
 8.69  9.645206  5.630878  0.004740  0.410863
 8.70  9.645196  5.630862  0.004729  0.409650
 8.71  9.645194  5.630841  0.004719  0.408438
 8.72  9.645192  5.630825  0.004708  0.407228
 8.73  9.645181  5.630810  0.004698  0.406020
 8.74  9.645179  5.630788  0.004687  0.404814
 8.75  9.645162  5.630766  0.004677  0.403610
 8.76  9.645151  5.630745  0.004667  0.402408
 8.77  9.645150  5.630723  0.004657  0.401208
 8.78  9.645132  5.630701  0.004646  0.400009
 8.79  9.645122  5.630680  0.004636  0.398813
 8.80  9.645120  5.630658  0.004626  0.397618
 8.81  9.645103  5.630630  0.004616  0.396425
 8.82  9.645092  5.630609  0.004606  0.395235
 8.83  9.645075  5.630581  0.004596  0.394046
 8.84  9.645058  5.630553  0.004587  0.392858
 8.85  9.645047  5.630532  0.004577  0.391673
 8.86  9.645030  5.630504  0.004567  0.390490
 8.87  9.645020  5.630483  0.004557  0.389308
 8.88  9.645003  5.630449  0.004548  0.388128
 8.89  9.644985  5.630421  0.004538  0.386951
 8.90  9.644968  5.630393  0.004529  0.385774
 8.91  9.644943  5.630360  0.004519  0.384600
 8.92  9.644925  5.630332  0.004510  0.383428
 8.93  9.644915  5.630305  0.004500  0.382257
 8.94  9.644898  5.630277  0.004491  0.381088
 8.95  9.644872  5.630243  0.004482  0.379921
 8.96  9.644855  5.630215  0.004472  0.378756
 8.97  9.644829  5.630182  0.004463  0.377593
 8.98  9.644812  5.630148  0.004454  0.376431
 8.99  9.644780  5.630108  0.004445  0.375272
 9.00  9.644763  5.630075  0.004436  0.374114
 9.01  9.644737  5.630041  0.004426  0.372957
 9.02  9.644720  5.630013  0.004418  0.371803
 9.03  9.644694  5.629974  0.004409  0.370650
 9.04  9.644670  5.629940  0.004400  0.369499
 9.05  9.644645  5.629906  0.004391  0.368350
 9.06  9.644619  5.629872  0.004382  0.367203
 9.07  9.644595  5.629827  0.004373  0.366057
 9.08  9.644570  5.629793  0.004364  0.364913
 9.09  9.644544  5.629760  0.004356  0.363771
 9.10  9.644512  5.629719  0.004347  0.362630
 9.11  9.644495  5.629680  0.004338  0.361492
 9.12  9.644462  5.629640  0.004330  0.360355
 9.13  9.644437  5.629607  0.004321  0.359219
 9.14  9.644404  5.629566  0.004313  0.358086
 9.15  9.644379  5.629527  0.004304  0.356954
 9.16  9.644346  5.629487  0.004296  0.355824
 9.17  9.644314  5.629441  0.004287  0.354696
 9.18  9.644288  5.629408  0.004279  0.353569
 9.19  9.644256  5.629362  0.004271  0.352444
 9.20  9.644230  5.629328  0.004262  0.351320
 9.21  9.644198  5.629283  0.004254  0.350199
 9.22  9.644166  5.629242  0.004246  0.349079
 9.23  9.644133  5.629197  0.004238  0.347960
 9.24  9.644108  5.629157  0.004230  0.346844
 9.25  9.644075  5.629117  0.004222  0.345729
 9.26  9.644043  5.629072  0.004214  0.344615
 9.27  9.644011  5.629026  0.004206  0.343504
 9.28  9.643978  5.628986  0.004198  0.342394
 9.29  9.643937  5.628940  0.004190  0.341285
 9.30  9.643905  5.628894  0.004182  0.340179
 9.31  9.643873  5.628848  0.004174  0.339074
 9.32  9.643840  5.628802  0.004166  0.337970
 9.33  9.643806  5.628769  0.004158  0.336868
 9.34  9.643774  5.628723  0.004151  0.335768
 9.35  9.643735  5.628671  0.004143  0.334670
 9.36  9.643694  5.628625  0.004135  0.333573
 9.37  9.643662  5.628579  0.004128  0.332477
 9.38  9.643629  5.628533  0.004120  0.331384
 9.39  9.643588  5.628487  0.004112  0.330292
 9.40  9.643556  5.628441  0.004105  0.329201
 9.41  9.643524  5.628396  0.004097  0.328112
 9.42  9.643483  5.628350  0.004090  0.327025
 9.43  9.643451  5.628304  0.004082  0.325939
 9.44  9.643403  5.628252  0.004075  0.324855
 9.45  9.643371  5.628206  0.004067  0.323772
 9.46  9.643330  5.628160  0.004060  0.322691
 9.47  9.643297  5.628114  0.004053  0.321612
 9.48  9.643257  5.628063  0.004046  0.320534
 9.49  9.643218  5.628010  0.004038  0.319458
 9.50  9.643170  5.627952  0.004031  0.318383
 9.51  9.643105  5.627883  0.004024  0.317310
 9.52  9.643043  5.627813  0.004017  0.316238
 9.53  9.642987  5.627743  0.004010  0.315168
 9.54  9.642924  5.627667  0.004003  0.314100
 9.55  9.642868  5.627598  0.003997  0.313033
 9.56  9.642812  5.627534  0.003990  0.311967
 9.57  9.642749  5.627459  0.003983  0.310903
 9.58  9.642693  5.627395  0.003976  0.309841
 9.59  9.642630  5.627319  0.003969  0.308780
 9.60  9.642574  5.627255  0.003962  0.307721
 9.61  9.642518  5.627192  0.003956  0.306663
 9.62  9.642470  5.627128  0.003949  0.305606
 9.63  9.642408  5.627063  0.003942  0.304552
 9.64  9.642360  5.626999  0.003936  0.303498
 9.65  9.642304  5.626941  0.003929  0.302447
 9.66  9.642256  5.626878  0.003922  0.301396
 9.67  9.642215  5.626826  0.003916  0.300347
 9.68  9.642168  5.626768  0.003909  0.299300
 9.69  9.642120  5.626710  0.003902  0.298254
 9.70  9.642073  5.626657  0.003896  0.297210
 9.71  9.642025  5.626599  0.003889  0.296167
 9.72  9.641984  5.626553  0.003883  0.295126
 9.73  9.641945  5.626495  0.003876  0.294086
 9.74  9.641904  5.626449  0.003870  0.293047
 9.75  9.641865  5.626397  0.003863  0.292010
 9.76  9.641824  5.626351  0.003857  0.290975
 9.77  9.641785  5.626298  0.003850  0.289940
 9.78  9.641744  5.626258  0.003844  0.288908
 9.79  9.641712  5.626212  0.003837  0.287877
 9.80  9.641673  5.626165  0.003831  0.286847
 9.81  9.641641  5.626119  0.003824  0.285819
 9.82  9.641608  5.626078  0.003818  0.284792
 9.83  9.641576  5.626038  0.003811  0.283766
 9.84  9.641543  5.625998  0.003805  0.282742
 9.85  9.641511  5.625957  0.003799  0.281720
 9.86  9.641478  5.625917  0.003792  0.280698
 9.87  9.641455  5.625877  0.003786  0.279679
 9.88  9.641422  5.625842  0.003780  0.278660
 9.89  9.641390  5.625802  0.003773  0.277643
 9.90  9.641366  5.625767  0.003767  0.276628
 9.91  9.641334  5.625726  0.003761  0.275614
 9.92  9.641310  5.625692  0.003755  0.274601
 9.93  9.641277  5.625657  0.003748  0.273590
 9.94  9.641260  5.625623  0.003742  0.272580
 9.95  9.641228  5.625588  0.003736  0.271571
 9.96  9.641204  5.625554  0.003730  0.270564
 9.97  9.641180  5.625519  0.003724  0.269559
 9.98  9.641156  5.625484  0.003717  0.268554
 9.99  9.641130  5.625462  0.003711  0.267551
10.00  9.641107  5.625427  0.003705  0.266550
10.01  9.641083  5.625392  0.003699  0.265549
10.02  9.641066  5.625369  0.003693  0.264550
10.03  9.641042  5.625335  0.003687  0.263553
10.04  9.641025  5.625306  0.003681  0.262557
10.05  9.641001  5.625277  0.003675  0.261562
10.06  9.640977  5.625248  0.003669  0.260569
10.07  9.640960  5.625220  0.003663  0.259576
10.08  9.640936  5.625191  0.003657  0.258586
10.09  9.640919  5.625163  0.003651  0.257596
10.10  9.640895  5.625134  0.003645  0.256608
10.11  9.640878  5.625111  0.003639  0.255622
10.12  9.640854  5.625082  0.003633  0.254636
10.13  9.640836  5.625059  0.003627  0.253652
10.14  9.640821  5.625024  0.003621  0.252669
10.15  9.640804  5.625002  0.003615  0.251688
10.16  9.640780  5.624973  0.003609  0.250708
10.17  9.640763  5.624950  0.003603  0.249729
10.18  9.640739  5.624921  0.003598  0.248752
10.19  9.640730  5.624898  0.003592  0.247776
10.20  9.640707  5.624869  0.003586  0.246801
10.21  9.640689  5.624847  0.003580  0.245827
10.22  9.640666  5.624818  0.003574  0.244855
10.23  9.640657  5.624795  0.003569  0.243884
10.24  9.640640  5.624772  0.003563  0.242915
10.25  9.640616  5.624743  0.003557  0.241946
10.26  9.640599  5.624721  0.003551  0.240979
10.27  9.640583  5.624692  0.003546  0.240013
10.28  9.640566  5.624669  0.003540  0.239049
10.29  9.640542  5.624645  0.003534  0.238086
10.30  9.640525  5.624623  0.003528  0.237124
10.31  9.640510  5.624594  0.003523  0.236163
10.32  9.640493  5.624571  0.003517  0.235204
10.33  9.640469  5.624542  0.003512  0.234246
10.34  9.640452  5.624519  0.003506  0.233289
10.35  9.640436  5.624490  0.003500  0.232334
10.36  9.640419  5.624468  0.003495  0.231379
10.37  9.640395  5.624444  0.003489  0.230426
10.38  9.640378  5.624421  0.003484  0.229474
10.39  9.640363  5.624392  0.003478  0.228524
10.40  9.640339  5.624363  0.003473  0.227575
10.41  9.640322  5.624341  0.003467  0.226627
10.42  9.640298  5.624311  0.003462  0.225680
10.43  9.640281  5.624289  0.003456  0.224734
10.44  9.640265  5.624260  0.003451  0.223790
10.45  9.640248  5.624237  0.003446  0.222847
10.46  9.640224  5.624208  0.003440  0.221905
10.47  9.640200  5.624179  0.003435  0.220964
10.48  9.640183  5.624156  0.003429  0.220025
10.49  9.640159  5.624127  0.003424  0.219087
10.50  9.640144  5.624098  0.003419  0.218150
10.51  9.640127  5.624075  0.003413  0.217214
10.52  9.640103  5.624046  0.003408  0.216279
10.53  9.640079  5.624017  0.003403  0.215346
10.54  9.640062  5.623994  0.003397  0.214414
10.55  9.640038  5.623965  0.003392  0.213483
10.56  9.640014  5.623936  0.003387  0.212553
10.57  9.639997  5.623907  0.003382  0.211625
10.58  9.639973  5.623884  0.003376  0.210697
10.59  9.639949  5.623849  0.003371  0.209771
10.60  9.639925  5.623820  0.003366  0.208846
10.61  9.639902  5.623791  0.003361  0.207923
10.62  9.639893  5.623768  0.003356  0.207000
10.63  9.639860  5.623739  0.003351  0.206079
10.64  9.639837  5.623704  0.003345  0.205158
10.65  9.639813  5.623675  0.003340  0.204239
10.66  9.639789  5.623646  0.003335  0.203322
10.67  9.639765  5.623616  0.003330  0.202405
10.68  9.639748  5.623588  0.003325  0.201489
10.69  9.639724  5.623559  0.003320  0.200575
10.70  9.639700  5.623530  0.003315  0.199662
10.71  9.639676  5.623495  0.003310  0.198750
10.72  9.639652  5.623466  0.003305  0.197839
10.73  9.639629  5.623431  0.003300  0.196929
10.74  9.639596  5.623402  0.003295  0.196021
10.75  9.639572  5.623367  0.003290  0.195113
10.76  9.639548  5.623338  0.003285  0.194207
10.77  9.639524  5.623303  0.003280  0.193302
10.78  9.639501  5.623273  0.003275  0.192398
10.79  9.639468  5.623239  0.003270  0.191495
10.80  9.639444  5.623209  0.003265  0.190594
10.81  9.639414  5.623168  0.003261  0.189693
10.82  9.639381  5.623139  0.003256  0.188794
10.83  9.639357  5.623104  0.003251  0.187895
10.84  9.639334  5.623069  0.003246  0.186998
10.85  9.639310  5.623040  0.003241  0.186102
10.86  9.639277  5.623005  0.003236  0.185207
10.87  9.639253  5.622970  0.003232  0.184313
10.88  9.639221  5.622941  0.003227  0.183421
10.89  9.639190  5.622899  0.003222  0.182529
10.90  9.639167  5.622864  0.003217  0.181639
10.91  9.639134  5.622830  0.003213  0.180749
10.92  9.639104  5.622788  0.003208  0.179861
10.93  9.639071  5.622753  0.003203  0.178974
10.94  9.639047  5.622718  0.003198  0.178088
10.95  9.639008  5.622682  0.003194  0.177203
10.96  9.638984  5.622648  0.003189  0.176319
10.97  9.638952  5.622613  0.003185  0.175436
10.98  9.638928  5.622578  0.003180  0.174555
10.99  9.638889  5.622536  0.003175  0.173674
11.00  9.638856  5.622501  0.003171  0.172795
11.01  9.638826  5.622460  0.003166  0.171916
11.02  9.638793  5.622425  0.003162  0.171039
11.03  9.638770  5.622390  0.003157  0.170163
11.04  9.638730  5.622349  0.003152  0.169288
11.05  9.638698  5.622314  0.003148  0.168414
11.06  9.638668  5.622272  0.003143  0.167541
11.07  9.638635  5.622232  0.003139  0.166669
11.08  9.638605  5.622190  0.003134  0.165798
11.09  9.638572  5.622155  0.003130  0.164928
11.10  9.638533  5.622114  0.003125  0.164059
11.11  9.638500  5.622079  0.003121  0.163192
11.12  9.638470  5.622037  0.003116  0.162325
11.13  9.638431  5.621990  0.003112  0.161460
11.14  9.638398  5.621955  0.003108  0.160595
11.15  9.638359  5.621914  0.003103  0.159732
11.16  9.638335  5.621879  0.003099  0.158869
11.17  9.638296  5.621832  0.003095  0.158008
11.18  9.638257  5.621790  0.003090  0.157148
11.19  9.638225  5.621750  0.003086  0.156288
11.20  9.638194  5.621708  0.003082  0.155430
11.21  9.638155  5.621667  0.003077  0.154573
11.22  9.638123  5.621632  0.003073  0.153717
