 t       A(O)      A(F)      fg       z
 5.59  8.570461  4.589456  0.664200  0.920306
 5.60  8.570447  4.589456  0.664270  0.918051
 5.61  8.570433  4.589415  0.664330  0.915801
 5.62  8.570420  4.589415  0.664400  0.913556
 5.63  8.570406  4.589374  0.664460  0.911318
 5.64  8.570393  4.589374  0.664530  0.909085
 5.65  8.570379  4.589374  0.664590  0.906857
 5.66  8.570366  4.589333  0.664650  0.904636
 5.67  8.570352  4.589333  0.664720  0.902419
 5.68  8.570345  4.589292  0.664780  0.900209
 5.69  8.570332  4.589292  0.664840  0.898003
 5.70  8.570318  4.589251  0.664900  0.895804
 5.71  8.570305  4.589251  0.664960  0.893609
 5.72  8.570298  4.589251  0.665030  0.891420
 5.73  8.570284  4.589210  0.665090  0.889237
 5.74  8.570271  4.589210  0.665150  0.887059
 5.75  8.570264  4.589169  0.665210  0.884886
 5.76  8.570250  4.589169  0.665260  0.882719
 5.77  8.570244  4.589169  0.665320  0.880557
 5.78  8.570230  4.589128  0.665380  0.878400
 5.79  8.570216  4.589128  0.665440  0.876249
 5.80  8.570210  4.589087  0.665500  0.874103
 5.81  8.570196  4.589087  0.665560  0.871962
 5.82  8.570189  4.589087  0.665610  0.869826
 5.83  8.570182  4.589046  0.665670  0.867695
 5.84  8.570169  4.589046  0.665730  0.865570
 5.85  8.570162  4.589046  0.665780  0.863450
 5.86  8.570155  4.589005  0.665840  0.861334
 5.87  8.570142  4.589005  0.665890  0.859224
 5.88  8.570135  4.589005  0.665950  0.857119
 5.89  8.570133  4.588969  0.666000  0.855020
 5.90  8.570119  4.588969  0.666060  0.852925
 5.91  8.570112  4.588969  0.666110  0.850835
 5.92  8.570105  4.588928  0.666160  0.848750
 5.93  8.570099  4.588928  0.666220  0.846670
 5.94  8.570092  4.588928  0.666270  0.844595
 5.95  8.570085  4.588887  0.666320  0.842525
 5.96  8.570071  4.588887  0.666370  0.840460
 5.97  8.570065  4.588887  0.666430  0.838400
 5.98  8.570058  4.588887  0.666480  0.836345
 5.99  8.570051  4.588846  0.666530  0.834295
 6.00  8.570044  4.588846  0.666580  0.832249
 6.01  8.570038  4.588846  0.666630  0.830208
 6.02  8.570031  4.588805  0.666680  0.828172
 6.03  8.570024  4.588805  0.666730  0.826141
 6.04  8.570017  4.588805  0.666780  0.824115
 6.05  8.570010  4.588805  0.666830  0.822093
 6.06  8.570010  4.588764  0.666880  0.820076
 6.07  8.570004  4.588764  0.666930  0.818064
 6.08  8.569997  4.588764  0.666980  0.816056
 6.09  8.569990  4.588764  0.667030  0.814053
 6.10  8.569983  4.588723  0.667070  0.812055
 6.11  8.569976  4.588723  0.667120  0.810062
 6.12  8.569976  4.588723  0.667170  0.808073
 6.13  8.569970  4.588723  0.667220  0.806088
 6.14  8.569963  4.588682  0.667260  0.804108
 6.15  8.569956  4.588682  0.667310  0.802133
 6.16  8.569960  4.588686  0.667360  0.800162
 6.17  8.569954  4.588686  0.667400  0.798196
 6.18  8.569947  4.588645  0.667450  0.796234
 6.19  8.569947  4.588645  0.667490  0.794277
 6.20  8.569940  4.588645  0.667540  0.792324
 6.21  8.569933  4.588645  0.667580  0.790376
 6.22  8.569933  4.588645  0.667630  0.788432
 6.23  8.569927  4.588604  0.667670  0.786493
 6.24  8.569920  4.588604  0.667720  0.784557
 6.25  8.569920  4.588604  0.667760  0.782627
 6.26  8.569913  4.588604  0.667800  0.780700
 6.27  8.569913  4.588604  0.667850  0.778778
 6.28  8.569906  4.588563  0.667890  0.776861
 6.29  8.569906  4.588563  0.667930  0.774947
 6.30  8.569899  4.588563  0.667980  0.773038
 6.31  8.569899  4.588563  0.668020  0.771134
 6.32  8.569893  4.588563  0.668060  0.769233
 6.33  8.569893  4.588522  0.668100  0.767337
 6.34  8.569897  4.588526  0.668140  0.765445
 6.35  8.569890  4.588526  0.668190  0.763557
 6.36  8.569890  4.588526  0.668230  0.761673
 6.37  8.569883  4.588526  0.668270  0.759794
 6.38  8.569883  4.588526  0.668310  0.757918
 6.39  8.569883  4.588485  0.668350  0.756047
 6.40  8.569877  4.588485  0.668390  0.754180
 6.41  8.569877  4.588485  0.668430  0.752317
 6.42  8.569877  4.588485  0.668470  0.750459
 6.43  8.569870  4.588485  0.668510  0.748604
 6.44  8.569870  4.588485  0.668550  0.746753
 6.45  8.569870  4.588444  0.668590  0.744907
 6.46  8.569863  4.588444  0.668630  0.743064
 6.47  8.569863  4.588444  0.668670  0.741226
 6.48  8.569863  4.588444  0.668710  0.739391
 6.49  8.569863  4.588444  0.668740  0.737560
 6.50  8.569861  4.588449  0.668780  0.735734
 6.51  8.569861  4.588408  0.668820  0.733911
 6.52  8.569861  4.588408  0.668860  0.732093
 6.53  8.569861  4.588408  0.668900  0.730278
 6.54  8.569861  4.588408  0.668930  0.728467
 6.55  8.569854  4.588408  0.668970  0.726660
 6.56  8.569854  4.588408  0.669010  0.724857
 6.57  8.569854  4.588408  0.669040  0.723058
 6.58  8.569854  4.588408  0.669080  0.721263
 6.59  8.569854  4.588367  0.669120  0.719472
 6.60  8.569854  4.588367  0.669150  0.717684
 6.61  8.569847  4.588367  0.669190  0.715900
 6.62  8.569847  4.588367  0.669230  0.714120
 6.63  8.569847  4.588367  0.669260  0.712344
 6.64  8.569851  4.588371  0.669300  0.710572
 6.65  8.569851  4.588371  0.669330  0.708803
 6.66  8.569851  4.588371  0.669370  0.707038
 6.67  8.569851  4.588371  0.669400  0.705277
 6.68  8.569851  4.588330  0.669440  0.703520
 6.69  8.569851  4.588330  0.669470  0.701766
 6.70  8.569851  4.588330  0.669510  0.700016
 6.71  8.569851  4.588330  0.669540  0.698270
 6.72  8.569851  4.588330  0.669570  0.696527
 6.73  8.569851  4.588330  0.669610  0.694788
 6.74  8.569851  4.588330  0.669640  0.693053
 6.75  8.569851  4.588330  0.669680  0.691321
 6.76  8.569851  4.588330  0.669710  0.689593
 6.77  8.569856  4.588293  0.669740  0.687868
 6.78  8.569856  4.588293  0.669770  0.686147
 6.79  8.569856  4.588293  0.669810  0.684430
 6.80  8.569856  4.588293  0.669840  0.682716
 6.81  8.569856  4.588293  0.669870  0.681006
 6.82  8.569856  4.588293  0.669910  0.679299
 6.83  8.569856  4.588293  0.669940  0.677596
 6.84  8.569856  4.588293  0.669970  0.675896
 6.85  8.569856  4.588293  0.670000  0.674200
 6.86  8.569856  4.588293  0.670030  0.672507
 6.87  8.569856  4.588293  0.670060  0.670818
 6.88  8.569863  4.588293  0.670100  0.669132
 6.89  8.569863  4.588252  0.670130  0.667450
 6.90  8.569867  4.588257  0.670160  0.665771
 6.91  8.569867  4.588257  0.670190  0.664095
 6.92  8.569867  4.588257  0.670220  0.662423
 6.93  8.569867  4.588257  0.670250  0.660755
 6.94  8.569867  4.588257  0.670280  0.659089
 6.95  8.569867  4.588257  0.670310  0.657428
 6.96  8.569874  4.588257  0.670340  0.655769
 6.97  8.569874  4.588257  0.670370  0.654114
 6.98  8.569874  4.588257  0.670400  0.652462
 6.99  8.569874  4.588257  0.670430  0.650814
 7.00  8.569874  4.588257  0.670460  0.649168
 7.01  8.569874  4.588257  0.670490  0.647526
 7.02  8.569885  4.588261  0.670520  0.645888
 7.03  8.569885  4.588220  0.670550  0.644253
 7.04  8.569885  4.588220  0.670580  0.642621
 7.05  8.569885  4.588220  0.670610  0.640992
 7.06  8.569885  4.588220  0.670640  0.639366
 7.07  8.569892  4.588220  0.670660  0.637744
 7.08  8.569892  4.588220  0.670690  0.636125
 7.09  8.569892  4.588220  0.670720  0.634509
 7.10  8.569892  4.588220  0.670750  0.632896
 7.11  8.569899  4.588220  0.670780  0.631287
 7.12  8.569899  4.588220  0.670810  0.629681
 7.13  8.569899  4.588220  0.670830  0.628077
 7.14  8.569903  4.588224  0.670860  0.626477
 7.15  8.569910  4.588224  0.670890  0.624881
 7.16  8.569910  4.588224  0.670920  0.623287
 7.17  8.569910  4.588224  0.670950  0.621696
 7.18  8.569910  4.588224  0.670970  0.620109
 7.19  8.569916  4.588224  0.671000  0.618525
 7.20  8.569916  4.588224  0.671030  0.616943
 7.21  8.569916  4.588224  0.671050  0.615365
 7.22  8.569923  4.588183  0.671080  0.613790
 7.23  8.569923  4.588183  0.671110  0.612218
 7.24  8.569923  4.588183  0.671140  0.610649
 7.25  8.569923  4.588183  0.671160  0.609083
 7.26  8.569934  4.588188  0.671190  0.607520
 7.27  8.569934  4.588188  0.671210  0.605961
 7.28  8.569934  4.588188  0.671240  0.604404
 7.29  8.569941  4.588188  0.671270  0.602850
 7.30  8.569941  4.588188  0.671290  0.601299
 7.31  8.569941  4.588188  0.671320  0.599751
 7.32  8.569948  4.588188  0.671350  0.598206
 7.33  8.569948  4.588188  0.671370  0.596664
 7.34  8.569955  4.588188  0.671400  0.595125
 7.35  8.569955  4.588188  0.671420  0.593589
 7.36  8.569955  4.588188  0.671450  0.592056
 7.37  8.569962  4.588188  0.671470  0.590526
 7.38  8.569966  4.588192  0.671500  0.588999
 7.39  8.569966  4.588192  0.671520  0.587474
 7.40  8.569973  4.588192  0.671550  0.585953
 7.41  8.569973  4.588192  0.671570  0.584434
 7.42  8.569980  4.588192  0.671600  0.582918
 7.43  8.569980  4.588192  0.671620  0.581406
 7.44  8.569980  4.588192  0.671650  0.579896
 7.45  8.569986  4.588192  0.671670  0.578388
 7.46  8.569986  4.588192  0.671700  0.576884
 7.47  8.569993  4.588192  0.671720  0.575383
 7.48  8.569993  4.588192  0.671750  0.573884
 7.49  8.569998  4.588196  0.671770  0.572388
 7.50  8.570004  4.588196  0.671800  0.570895
 7.51  8.570004  4.588196  0.671820  0.569405
 7.52  8.570011  4.588196  0.671840  0.567917
 7.53  8.570011  4.588196  0.671870  0.566432
 7.54  8.570018  4.588196  0.671890  0.564950
 7.55  8.570018  4.588196  0.671920  0.563471
 7.56  8.570025  4.588196  0.671940  0.561995
 7.57  8.570025  4.588196  0.671960  0.560521
 7.58  8.570025  4.588196  0.671990  0.559050
 7.59  8.570031  4.588196  0.672010  0.557581
 7.60  8.570031  4.588196  0.672030  0.556116
 7.61  8.570043  4.588201  0.672060  0.554653
 7.62  8.570043  4.588201  0.672080  0.553193
 7.63  8.570049  4.588201  0.672100  0.551735
 7.64  8.570049  4.588201  0.672130  0.550280
 7.65  8.570056  4.588201  0.672150  0.548828
 7.66  8.570056  4.588201  0.672170  0.547379
 7.67  8.570063  4.588160  0.672200  0.545932
 7.68  8.570063  4.588160  0.672220  0.544487
 7.69  8.570070  4.588160  0.672240  0.543046
 7.70  8.570070  4.588160  0.672260  0.541607
 7.71  8.570077  4.588160  0.672290  0.540170
 7.72  8.570081  4.588164  0.672310  0.538737
 7.73  8.570088  4.588164  0.672330  0.537305
 7.74  8.570088  4.588164  0.672350  0.535877
 7.75  8.570095  4.588164  0.672380  0.534451
 7.76  8.570095  4.588164  0.672400  0.533027
 7.77  8.570101  4.588164  0.672420  0.531606
 7.78  8.570101  4.588164  0.672440  0.530188
 7.79  8.570108  4.588164  0.672470  0.528772
 7.80  8.570108  4.588164  0.672490  0.527359
 7.81  8.570115  4.588164  0.672510  0.525948
 7.82  8.570115  4.588164  0.672530  0.524540
 7.83  8.570126  4.588168  0.672550  0.523134
 7.84  8.570126  4.588168  0.672570  0.521731
 7.85  8.570133  4.588168  0.672600  0.520331
 7.86  8.570133  4.588168  0.672620  0.518932
 7.87  8.570140  4.588168  0.672640  0.517537
 7.88  8.570140  4.588168  0.672660  0.516144
 7.89  8.570146  4.588210  0.672680  0.514753
 7.90  8.570153  4.588210  0.672700  0.513365
 7.91  8.570153  4.588210  0.672720  0.511979
 7.92  8.570160  4.588210  0.672750  0.510595
 7.93  8.570160  4.588210  0.672770  0.509214
 7.94  8.570171  4.588214  0.672790  0.507836
 7.95  8.570171  4.588214  0.672810  0.506460
 7.96  8.570178  4.588214  0.672830  0.505086
 7.97  8.570178  4.588214  0.672850  0.503715
 7.98  8.570185  4.588214  0.672870  0.502346
 7.99  8.570185  4.588214  0.672890  0.500980
 8.00  8.570191  4.588214  0.672910  0.499615
 8.01  8.570198  4.588214  0.672930  0.498254
 8.02  8.570198  4.588214  0.672950  0.496894
 8.03  8.570205  4.588214  0.672970  0.495537
 8.04  8.570205  4.588214  0.672990  0.494183
 8.05  8.570216  4.588218  0.673020  0.492831
 8.06  8.570216  4.588218  0.673040  0.491481
 8.07  8.570223  4.588218  0.673060  0.490133
 8.08  8.570230  4.588218  0.673080  0.488788
 8.09  8.570230  4.588218  0.673100  0.487445
 8.10  8.570237  4.588218  0.673120  0.486104
 8.11  8.570237  4.588218  0.673140  0.484766
 8.12  8.570243  4.588218  0.673160  0.483430
 8.13  8.570250  4.588218  0.673180  0.482096
 8.14  8.570250  4.588218  0.673200  0.480765
 8.15  8.570257  4.588218  0.673220  0.479436
 8.16  8.570261  4.588223  0.673240  0.478109
 8.17  8.570268  4.588223  0.673260  0.476784
 8.18  8.570268  4.588223  0.673280  0.475462
 8.19  8.570275  4.588223  0.673290  0.474142
 8.20  8.570282  4.588223  0.673310  0.472824
 8.21  8.570282  4.588223  0.673330  0.471508
 8.22  8.570288  4.588223  0.673350  0.470195
 8.23  8.570288  4.588223  0.673370  0.468883
 8.24  8.570295  4.588223  0.673390  0.467575
 8.25  8.570302  4.588223  0.673410  0.466268
 8.26  8.570302  4.588223  0.673430  0.464963
 8.27  8.570313  4.588227  0.673450  0.463661
 8.28  8.570313  4.588227  0.673470  0.462361
 8.29  8.570320  4.588227  0.673490  0.461063
 8.30  8.570327  4.588227  0.673510  0.459767
 8.31  8.570327  4.588227  0.673530  0.458473
 8.32  8.570334  4.588227  0.673550  0.457182
 8.33  8.570334  4.588227  0.673560  0.455893
 8.34  8.570340  4.588227  0.673580  0.454605
 8.35  8.570347  4.588227  0.673600  0.453320
 8.36  8.570347  4.588227  0.673620  0.452038
 8.37  8.570354  4.588227  0.673640  0.450757
 8.38  8.570361  4.588227  0.673660  0.449478
 8.39  8.570365  4.588231  0.673680  0.448202
 8.40  8.570372  4.588231  0.673700  0.446927
 8.41  8.570372  4.588231  0.673710  0.445655
 8.42  8.570379  4.588231  0.673730  0.444385
 8.43  8.570385  4.588231  0.673750  0.443117
 8.44  8.570385  4.588231  0.673770  0.441851
 8.45  8.570392  4.588231  0.673790  0.440587
 8.46  8.570392  4.588231  0.673810  0.439325
 8.47  8.570399  4.588231  0.673820  0.438066
 8.48  8.570406  4.588273  0.673840  0.436808
 8.49  8.570406  4.588273  0.673860  0.435552
 8.50  8.570417  4.588277  0.673880  0.434299
 8.51  8.570424  4.588277  0.673900  0.433047
 8.52  8.570424  4.588277  0.673920  0.431798
 8.53  8.570430  4.588277  0.673930  0.430550
 8.54  8.570430  4.588277  0.673950  0.429305
 8.55  8.570437  4.588277  0.673970  0.428061
 8.56  8.570444  4.588277  0.673990  0.426820
 8.57  8.570444  4.588277  0.674010  0.425581
 8.58  8.570451  4.588277  0.674020  0.424343
 8.59  8.570458  4.588277  0.674040  0.423108
 8.60  8.570458  4.588277  0.674060  0.421875
 8.61  8.570469  4.588281  0.674080  0.420643
 8.62  8.570476  4.588281  0.674090  0.419414
 8.63  8.570476  4.588281  0.674110  0.418187
 8.64  8.570482  4.588281  0.674130  0.416961
 8.65  8.570482  4.588281  0.674150  0.415738
 8.66  8.570489  4.588281  0.674160  0.414516
 8.67  8.570496  4.588281  0.674180  0.413297
 8.68  8.570496  4.588281  0.674200  0.412079
 8.69  8.570503  4.588281  0.674220  0.410863
 8.70  8.570509  4.588281  0.674230  0.409650
 8.71  8.570509  4.588281  0.674250  0.408438
 8.72  8.570521  4.588286  0.674270  0.407228
 8.73  8.570527  4.588286  0.674290  0.406020
 8.74  8.570527  4.588286  0.674300  0.404814
 8.75  8.570534  4.588286  0.674320  0.403610
 8.76  8.570534  4.588286  0.674340  0.402408
 8.77  8.570541  4.588286  0.674360  0.401208
 8.78  8.570548  4.588286  0.674370  0.400009
 8.79  8.570548  4.588286  0.674390  0.398813
 8.80  8.570555  4.588286  0.674410  0.397618
 8.81  8.570561  4.588286  0.674420  0.396425
 8.82  8.570561  4.588286  0.674440  0.395235
 8.83  8.570568  4.588327  0.674460  0.394046
 8.84  8.570579  4.588331  0.674480  0.392858
 8.85  8.570579  4.588331  0.674490  0.391673
 8.86  8.570586  4.588331  0.674510  0.390490
 8.87  8.570593  4.588331  0.674530  0.389308
 8.88  8.570593  4.588331  0.674540  0.388128
 8.89  8.570600  4.588331  0.674560  0.386951
 8.90  8.570600  4.588331  0.674580  0.385774
 8.91  8.570606  4.588331  0.674590  0.384600
 8.92  8.570613  4.588331  0.674610  0.383428
 8.93  8.570613  4.588331  0.674630  0.382257
 8.94  8.570620  4.588331  0.674640  0.381088
 8.95  8.570631  4.588335  0.674660  0.379921
 8.96  8.570631  4.588335  0.674680  0.378756
 8.97  8.570638  4.588335  0.674690  0.377593
 8.98  8.570645  4.588335  0.674710  0.376431
 8.99  8.570645  4.588335  0.674730  0.375272
 9.00  8.570651  4.588335  0.674740  0.374114
 9.01  8.570658  4.588335  0.674760  0.372957
 9.02  8.570658  4.588335  0.674780  0.371803
 9.03  8.570665  4.588335  0.674790  0.370650
 9.04  8.570672  4.588335  0.674810  0.369499
 9.05  8.570672  4.588335  0.674820  0.368350
 9.06  8.570679  4.588335  0.674840  0.367203
 9.07  8.570683  4.588340  0.674860  0.366057
 9.08  8.570690  4.588340  0.674870  0.364913
 9.09  8.570696  4.588340  0.674890  0.363771
 9.10  8.570696  4.588340  0.674910  0.362630
 9.11  8.570703  4.588340  0.674920  0.361492
 9.12  8.570710  4.588340  0.674940  0.360355
 9.13  8.570710  4.588381  0.674950  0.359219
 9.14  8.570717  4.588381  0.674970  0.358086
 9.15  8.570724  4.588381  0.674990  0.356954
 9.16  8.570724  4.588381  0.675000  0.355824
 9.17  8.570730  4.588381  0.675020  0.354696
 9.18  8.570737  4.588381  0.675030  0.353569
 9.19  8.570742  4.588385  0.675050  0.352444
 9.20  8.570748  4.588385  0.675070  0.351320
 9.21  8.570755  4.588385  0.675080  0.350199
 9.22  8.570755  4.588385  0.675100  0.349079
 9.23  8.570762  4.588385  0.675110  0.347960
 9.24  8.570769  4.588385  0.675130  0.346844
 9.25  8.570769  4.588385  0.675140  0.345729
 9.26  8.570775  4.588385  0.675160  0.344615
 9.27  8.570782  4.588385  0.675180  0.343504
 9.28  8.570782  4.588385  0.675190  0.342394
 9.29  8.570789  4.588385  0.675210  0.341285
 9.30  8.570789  4.588385  0.675220  0.340179
 9.31  8.570800  4.588390  0.675240  0.339074
 9.32  8.570807  4.588390  0.675250  0.337970
 9.33  8.570807  4.588390  0.675270  0.336868
 9.34  8.570814  4.588390  0.675290  0.335768
 9.35  8.570820  4.588390  0.675300  0.334670
 9.36  8.570820  4.588390  0.675320  0.333573
 9.37  8.570827  4.588390  0.675330  0.332477
 9.38  8.570834  4.588390  0.675350  0.331384
 9.39  8.570834  4.588390  0.675360  0.330292
 9.40  8.570841  4.588431  0.675380  0.329201
 9.41  8.570848  4.588431  0.675390  0.328112
 9.42  8.570848  4.588431  0.675410  0.327025
 9.43  8.570859  4.588435  0.675420  0.325939
 9.44  8.570865  4.588435  0.675440  0.324855
 9.45  8.570865  4.588435  0.675460  0.323772
 9.46  8.570872  4.588435  0.675470  0.322691
 9.47  8.570879  4.588435  0.675490  0.321612
 9.48  8.570879  4.588435  0.675500  0.320534
 9.49  8.570886  4.588435  0.675520  0.319458
 9.50  8.570893  4.588435  0.675530  0.318383
 9.51  8.570893  4.588435  0.675550  0.317310
 9.52  8.570899  4.588435  0.675560  0.316238
 9.53  8.570906  4.588435  0.675580  0.315168
 9.54  8.570906  4.588435  0.675590  0.314100
 9.55  8.570917  4.588439  0.675610  0.313033
 9.56  8.570924  4.588439  0.675620  0.311967
 9.57  8.570924  4.588439  0.675640  0.310903
 9.58  8.570931  4.588439  0.675650  0.309841
 9.59  8.570938  4.588439  0.675670  0.308780
 9.60  8.570938  4.588439  0.675680  0.307721
 9.61  8.570944  4.588439  0.675700  0.306663
 9.62  8.570951  4.588439  0.675710  0.305606
 9.63  8.570951  4.588439  0.675730  0.304552
 9.64  8.570958  4.588439  0.675740  0.303498
 9.65  8.570958  4.588439  0.675760  0.302447
 9.66  8.570965  4.588481  0.675770  0.301396
 9.67  8.570976  4.588485  0.675790  0.300347
 9.68  8.570976  4.588485  0.675800  0.299300
 9.69  8.570983  4.588485  0.675820  0.298254
 9.70  8.570989  4.588485  0.675830  0.297210
 9.71  8.570989  4.588485  0.675850  0.296167
 9.72  8.570996  4.588485  0.675860  0.295126
 9.73  8.571003  4.588485  0.675880  0.294086
 9.74  8.571003  4.588485  0.675890  0.293047
 9.75  8.571010  4.588485  0.675900  0.292010
 9.76  8.571016  4.588485  0.675920  0.290975
 9.77  8.571016  4.588485  0.675930  0.289940
 9.78  8.571023  4.588485  0.675950  0.288908
 9.79  8.571030  4.588485  0.675960  0.287877
 9.80  8.571034  4.588489  0.675980  0.286847
 9.81  8.571041  4.588489  0.675990  0.285819
 9.82  8.571041  4.588489  0.676010  0.284792
 9.83  8.571048  4.588489  0.676020  0.283766
 9.84  8.571055  4.588489  0.676040  0.282742
 9.85  8.571055  4.588489  0.676050  0.281720
 9.86  8.571062  4.588489  0.676060  0.280698
 9.87  8.571068  4.588489  0.676080  0.279679
 9.88  8.571068  4.588489  0.676090  0.278660
 9.89  8.571075  4.588489  0.676110  0.277643
 9.90  8.571082  4.588489  0.676120  0.276628
 9.91  8.571082  4.588530  0.676140  0.275614
 9.92  8.571093  4.588535  0.676150  0.274601
 9.93  8.571100  4.588535  0.676160  0.273590
 9.94  8.571100  4.588535  0.676180  0.272580
 9.95  8.571107  4.588535  0.676190  0.271571
 9.96  8.571107  4.588535  0.676210  0.270564
 9.97  8.571113  4.588535  0.676220  0.269559
 9.98  8.571120  4.588535  0.676240  0.268554
 9.99  8.571120  4.588535  0.676250  0.267551
10.00  8.571127  4.588535  0.676260  0.266550
10.01  8.571134  4.588535  0.676280  0.265549
10.02  8.571134  4.588535  0.676290  0.264550
10.03  8.571140  4.588535  0.676310  0.263553
10.04  8.571147  4.588535  0.676320  0.262557
10.05  8.571147  4.588535  0.676330  0.261562
10.06  8.571158  4.588539  0.676350  0.260569
10.07  8.571158  4.588539  0.676360  0.259576
10.08  8.571165  4.588539  0.676380  0.258586
10.09  8.571172  4.588539  0.676390  0.257596
10.10  8.571172  4.588539  0.676400  0.256608
10.11  8.571179  4.588539  0.676420  0.255622
10.12  8.571185  4.588539  0.676430  0.254636
10.13  8.571185  4.588539  0.676450  0.253652
10.14  8.571192  4.588539  0.676460  0.252669
10.15  8.571192  4.588539  0.676470  0.251688
10.16  8.571199  4.588539  0.676490  0.250708
10.17  8.571206  4.588580  0.676500  0.249729
10.18  8.571206  4.588580  0.676520  0.248752
10.19  8.571217  4.588585  0.676530  0.247776
10.20  8.571224  4.588585  0.676540  0.246801
10.21  8.571224  4.588585  0.676560  0.245827
10.22  8.571230  4.588585  0.676570  0.244855
10.23  8.571230  4.588585  0.676580  0.243884
10.24  8.571237  4.588585  0.676600  0.242915
10.25  8.571244  4.588585  0.676610  0.241946
10.26  8.571244  4.588585  0.676630  0.240979
10.27  8.571251  4.588585  0.676640  0.240013
10.28  8.571257  4.588585  0.676650  0.239049
10.29  8.571257  4.588585  0.676670  0.238086
10.30  8.571264  4.588585  0.676680  0.237124
10.31  8.571264  4.588585  0.676690  0.236163
10.32  8.571275  4.588589  0.676710  0.235204
10.33  8.571282  4.588589  0.676720  0.234246
10.34  8.571282  4.588589  0.676730  0.233289
10.35  8.571289  4.588589  0.676750  0.232334
10.36  8.571289  4.588589  0.676760  0.231379
10.37  8.571296  4.588589  0.676770  0.230426
10.38  8.571302  4.588589  0.676790  0.229474
10.39  8.571302  4.588589  0.676800  0.228524
10.40  8.571309  4.588589  0.676810  0.227575
10.41  8.571316  4.588589  0.676830  0.226627
10.42  8.571316  4.588589  0.676840  0.225680
10.43  8.571323  4.588589  0.676850  0.224734
10.44  8.571323  4.588630  0.676870  0.223790
10.45  8.571330  4.588630  0.676880  0.222847
10.46  8.571341  4.588634  0.676890  0.221905
10.47  8.571341  4.588634  0.676910  0.220964
10.48  8.571347  4.588634  0.676920  0.220025
10.49  8.571347  4.588634  0.676930  0.219087
10.50  8.571354  4.588634  0.676950  0.218150
10.51  8.571361  4.588634  0.676960  0.217214
10.52  8.571361  4.588634  0.676970  0.216279
10.53  8.571368  4.588634  0.676990  0.215346
10.54  8.571368  4.588634  0.677000  0.214414
10.55  8.571375  4.588634  0.677010  0.213483
10.56  8.571381  4.588634  0.677030  0.212553
10.57  8.571381  4.588634  0.677040  0.211625
10.58  8.571388  4.588634  0.677050  0.210697
10.59  8.571388  4.588634  0.677070  0.209771
10.60  8.571399  4.588639  0.677080  0.208846
10.61  8.571406  4.588639  0.677090  0.207923
10.62  8.571406  4.588639  0.677110  0.207000
10.63  8.571413  4.588639  0.677120  0.206079
10.64  8.571413  4.588639  0.677130  0.205158
10.65  8.571420  4.588639  0.677140  0.204239
10.66  8.571426  4.588639  0.677160  0.203322
10.67  8.571426  4.588639  0.677170  0.202405
10.68  8.571433  4.588639  0.677180  0.201489
10.69  8.571433  4.588639  0.677200  0.200575
10.70  8.571440  4.588639  0.677210  0.199662
10.71  8.571447  4.588680  0.677220  0.198750
10.72  8.571447  4.588680  0.677240  0.197839
10.73  8.571453  4.588680  0.677250  0.196929
10.74  8.571458  4.588684  0.677260  0.196021
10.75  8.571465  4.588684  0.677270  0.195113
10.76  8.571471  4.588684  0.677290  0.194207
10.77  8.571471  4.588684  0.677300  0.193302
10.78  8.571478  4.588684  0.677310  0.192398
10.79  8.571478  4.588684  0.677330  0.191495
10.80  8.571485  4.588684  0.677340  0.190594
10.81  8.571492  4.588684  0.677350  0.189693
10.82  8.571492  4.588684  0.677360  0.188794
10.83  8.571498  4.588684  0.677380  0.187895
10.84  8.571498  4.588684  0.677390  0.186998
10.85  8.571505  4.588684  0.677400  0.186102
10.86  8.571505  4.588684  0.677410  0.185207
10.87  8.571512  4.588684  0.677430  0.184313
10.88  8.571519  4.588684  0.677440  0.183421
10.89  8.571523  4.588688  0.677450  0.182529
10.90  8.571530  4.588688  0.677470  0.181639
10.91  8.571530  4.588688  0.677480  0.180749
10.92  8.571537  4.588688  0.677490  0.179861
10.93  8.571543  4.588688  0.677500  0.178974
10.94  8.571543  4.588688  0.677520  0.178088
10.95  8.571550  4.588688  0.677530  0.177203
10.96  8.571550  4.588688  0.677540  0.176319
10.97  8.571557  4.588688  0.677550  0.175436
10.98  8.571557  4.588688  0.677570  0.174555
10.99  8.571564  4.588730  0.677580  0.173674
11.00  8.571570  4.588730  0.677590  0.172795
11.01  8.571570  4.588730  0.677600  0.171916
11.02  8.571577  4.588730  0.677620  0.171039
11.03  8.571577  4.588730  0.677630  0.170163
11.04  8.571588  4.588734  0.677640  0.169288
11.05  8.571588  4.588734  0.677650  0.168414
11.06  8.571595  4.588734  0.677670  0.167541
11.07  8.571602  4.588734  0.677680  0.166669
11.08  8.571602  4.588734  0.677690  0.165798
11.09  8.571609  4.588734  0.677700  0.164928
11.10  8.571609  4.588734  0.677720  0.164059
11.11  8.571615  4.588734  0.677730  0.163192
11.12  8.571615  4.588734  0.677740  0.162325
11.13  8.571622  4.588734  0.677750  0.161460
11.14  8.571629  4.588734  0.677770  0.160595
11.15  8.571629  4.588734  0.677780  0.159732
11.16  8.571636  4.588734  0.677790  0.158869
11.17  8.571636  4.588734  0.677800  0.158008
11.18  8.571642  4.588734  0.677820  0.157148
11.19  8.571647  4.588738  0.677830  0.156288
11.20  8.571654  4.588738  0.677840  0.155430
11.21  8.571660  4.588738  0.677850  0.154573
11.22  8.571660  4.588738  0.677860  0.153717
