 t       A(O)      A(F)      fg       z
 5.59  8.803146  4.480470  0.370570  0.885227
 5.60  8.803146  4.480443  0.370630  0.883058
 5.61  8.803151  4.480421  0.370680  0.880896
 5.62  8.803191  4.480394  0.370740  0.878738
 5.63  8.803191  4.480367  0.370800  0.876586
 5.64  8.803196  4.480344  0.370850  0.874439
 5.65  8.803236  4.480318  0.370910  0.872297
 5.66  8.803241  4.480295  0.370960  0.870160
 5.67  8.803241  4.480268  0.371020  0.868029
 5.68  8.803241  4.480242  0.371080  0.865903
 5.69  8.803285  4.480225  0.371130  0.863782
 5.70  8.803285  4.480198  0.371190  0.861666
 5.71  8.803290  4.480175  0.371240  0.859555
 5.72  8.803290  4.480148  0.371300  0.857449
 5.73  8.803330  4.480122  0.371350  0.855349
 5.74  8.803335  4.480099  0.371410  0.853253
 5.75  8.803335  4.480072  0.371460  0.851162
 5.76  8.803335  4.480051  0.371520  0.849077
 5.77  8.803380  4.480028  0.371570  0.846996
 5.78  8.803380  4.480002  0.371630  0.844920
 5.79  8.803384  4.479979  0.371680  0.842850
 5.80  8.803384  4.479952  0.371740  0.840784
 5.81  8.803425  4.479931  0.371790  0.838723
 5.82  8.803429  4.479908  0.371840  0.836667
 5.83  8.803429  4.479882  0.371900  0.834616
 5.84  8.803429  4.479855  0.371950  0.832569
 5.85  8.803474  4.479838  0.372000  0.830528
 5.86  8.803474  4.479811  0.372060  0.828491
 5.87  8.803479  4.479788  0.372110  0.826459
 5.88  8.803479  4.479767  0.372160  0.824432
 5.89  8.803519  4.479740  0.372220  0.822410
 5.90  8.803524  4.479718  0.372270  0.820392
 5.91  8.803524  4.479696  0.372320  0.818379
 5.92  8.803524  4.479669  0.372380  0.816371
 5.93  8.803568  4.479652  0.372430  0.814367
 5.94  8.803568  4.479625  0.372480  0.812368
 5.95  8.803573  4.479608  0.372530  0.810374
 5.96  8.803573  4.479581  0.372590  0.808384
 5.97  8.803613  4.479554  0.372640  0.806399
 5.98  8.803618  4.479537  0.372690  0.804418
 5.99  8.803618  4.479510  0.372740  0.802442
 6.00  8.803618  4.479489  0.372790  0.800471
 6.01  8.803663  4.479466  0.372840  0.798504
 6.02  8.803663  4.479445  0.372900  0.796542
 6.03  8.803663  4.479418  0.372950  0.794584
 6.04  8.803667  4.479401  0.373000  0.792630
 6.05  8.803708  4.479374  0.373050  0.790681
 6.06  8.803712  4.479357  0.373100  0.788737
 6.07  8.803712  4.479335  0.373150  0.786796
 6.08  8.803712  4.479309  0.373200  0.784861
 6.09  8.803757  4.479291  0.373250  0.782929
 6.10  8.803757  4.479265  0.373300  0.781002
 6.11  8.803757  4.479243  0.373350  0.779079
 6.12  8.803761  4.479226  0.373400  0.777161
 6.13  8.803802  4.479199  0.373450  0.775247
 6.14  8.803802  4.479177  0.373500  0.773337
 6.15  8.803806  4.479160  0.373550  0.771432
 6.16  8.803806  4.479133  0.373600  0.769531
 6.17  8.803847  4.479112  0.373650  0.767634
 6.18  8.803851  4.479095  0.373700  0.765741
 6.19  8.803851  4.479068  0.373750  0.763853
 6.20  8.803851  4.479046  0.373800  0.761968
 6.21  8.803896  4.479029  0.373850  0.760088
 6.22  8.803896  4.479008  0.373900  0.758212
 6.23  8.803896  4.478981  0.373950  0.756340
 6.24  8.803901  4.478964  0.374000  0.754473
 6.25  8.803901  4.478942  0.374050  0.752609
 6.26  8.803941  4.478921  0.374090  0.750750
 6.27  8.803946  4.478898  0.374140  0.748894
 6.28  8.803946  4.478877  0.374190  0.747043
 6.29  8.803946  4.478855  0.374240  0.745196
 6.30  8.803990  4.478838  0.374290  0.743353
 6.31  8.803990  4.478816  0.374330  0.741514
 6.32  8.803990  4.478795  0.374380  0.739678
 6.33  8.803995  4.478772  0.374430  0.737847
 6.34  8.804035  4.478751  0.374480  0.736020
 6.35  8.804035  4.478729  0.374530  0.734197
 6.36  8.804040  4.478712  0.374570  0.732378
 6.37  8.804040  4.478691  0.374620  0.730562
 6.38  8.804040  4.478669  0.374670  0.728751
 6.39  8.804085  4.478652  0.374710  0.726943
 6.40  8.804085  4.478630  0.374760  0.725140
 6.41  8.804085  4.478609  0.374810  0.723340
 6.42  8.804089  4.478592  0.374860  0.721544
 6.43  8.804129  4.478570  0.374900  0.719752
 6.44  8.804129  4.478549  0.374950  0.717964
 6.45  8.804134  4.478531  0.375000  0.716180
 6.46  8.804134  4.478510  0.375040  0.714399
 6.47  8.804134  4.478488  0.375090  0.712622
 6.48  8.804179  4.478471  0.375130  0.710849
 6.49  8.804179  4.478450  0.375180  0.709080
 6.50  8.804179  4.478428  0.375230  0.707315
 6.51  8.804183  4.478411  0.375270  0.705553
 6.52  8.804224  4.478389  0.375320  0.703795
 6.53  8.804224  4.478368  0.375360  0.702041
 6.54  8.804228  4.478351  0.375410  0.700290
 6.55  8.804228  4.478329  0.375450  0.698543
 6.56  8.804228  4.478308  0.375500  0.696800
 6.57  8.804269  4.478286  0.375540  0.695060
 6.58  8.804273  4.478269  0.375590  0.693324
 6.59  8.804273  4.478247  0.375630  0.691592
 6.60  8.804273  4.478226  0.375680  0.689863
 6.61  8.804278  4.478214  0.375720  0.688138
 6.62  8.804318  4.478192  0.375770  0.686417
 6.63  8.804318  4.478171  0.375810  0.684699
 6.64  8.804322  4.478154  0.375860  0.682984
 6.65  8.804322  4.478132  0.375900  0.681274
 6.66  8.804363  4.478110  0.375950  0.679566
 6.67  8.804367  4.478099  0.375990  0.677863
 6.68  8.804367  4.478077  0.376030  0.676162
 6.69  8.804367  4.478055  0.376080  0.674466
 6.70  8.804367  4.478034  0.376120  0.672772
 6.71  8.804412  4.478017  0.376160  0.671083
 6.72  8.804412  4.478001  0.376210  0.669396
 6.73  8.804412  4.477979  0.376250  0.667713
 6.74  8.804417  4.477962  0.376300  0.666034
 6.75  8.804417  4.477940  0.376340  0.664358
 6.76  8.804457  4.477924  0.376380  0.662685
 6.77  8.804457  4.477902  0.376420  0.661016
 6.78  8.804461  4.477885  0.376470  0.659350
 6.79  8.804461  4.477864  0.376510  0.657688
 6.80  8.804461  4.477847  0.376550  0.656029
 6.81  8.804466  4.477830  0.376590  0.654373
 6.82  8.804506  4.477809  0.376640  0.652721
 6.83  8.804506  4.477793  0.376680  0.651072
 6.84  8.804511  4.477775  0.376720  0.649426
 6.85  8.804511  4.477754  0.376760  0.647784
 6.86  8.804511  4.477732  0.376800  0.646145
 6.87  8.804551  4.477716  0.376840  0.644509
 6.88  8.804556  4.477699  0.376880  0.642876
 6.89  8.804556  4.477677  0.376930  0.641247
 6.90  8.804556  4.477661  0.376970  0.639621
 6.91  8.804556  4.477639  0.377010  0.637998
 6.92  8.804560  4.477622  0.377050  0.636378
 6.93  8.804600  4.477606  0.377090  0.634762
 6.94  8.804600  4.477584  0.377130  0.633149
 6.95  8.804605  4.477573  0.377170  0.631539
 6.96  8.804605  4.477551  0.377210  0.629932
 6.97  8.804605  4.477529  0.377250  0.628329
 6.98  8.804645  4.477513  0.377290  0.626728
 6.99  8.804650  4.477496  0.377330  0.625131
 7.00  8.804650  4.477474  0.377370  0.623537
 7.01  8.804650  4.477458  0.377410  0.621946
 7.02  8.804650  4.477436  0.377450  0.620358
 7.03  8.804654  4.477425  0.377490  0.618773
 7.04  8.804695  4.477403  0.377530  0.617191
 7.05  8.804695  4.477381  0.377570  0.615613
 7.06  8.804695  4.477365  0.377610  0.614037
 7.07  8.804699  4.477348  0.377650  0.612465
 7.08  8.804699  4.477332  0.377690  0.610895
 7.09  8.804699  4.477310  0.377730  0.609329
 7.10  8.804744  4.477298  0.377770  0.607765
 7.11  8.804744  4.477277  0.377810  0.606205
 7.12  8.804744  4.477261  0.377850  0.604648
 7.13  8.804744  4.477239  0.377890  0.603093
 7.14  8.804748  4.477222  0.377930  0.601542
 7.15  8.804748  4.477206  0.377970  0.599994
 7.16  8.804789  4.477184  0.378010  0.598448
 7.17  8.804789  4.477168  0.378050  0.596906
 7.18  8.804793  4.477150  0.378090  0.595366
 7.19  8.804793  4.477134  0.378130  0.593830
 7.20  8.804793  4.477113  0.378170  0.592296
 7.21  8.804793  4.477096  0.378200  0.590766
 7.22  8.804838  4.477079  0.378240  0.589238
 7.23  8.804838  4.477063  0.378280  0.587713
 7.24  8.804838  4.477041  0.378320  0.586191
 7.25  8.804838  4.477025  0.378360  0.584672
 7.26  8.804842  4.477008  0.378400  0.583156
 7.27  8.804842  4.476992  0.378440  0.581643
 7.28  8.804883  4.476975  0.378470  0.580132
 7.29  8.804883  4.476954  0.378510  0.578625
 7.30  8.804887  4.476942  0.378550  0.577120
 7.31  8.804887  4.476920  0.378590  0.575618
 7.32  8.804887  4.476904  0.378630  0.574119
 7.33  8.804887  4.476882  0.378670  0.572622
 7.34  8.804932  4.476871  0.378700  0.571129
 7.35  8.804932  4.476849  0.378740  0.569638
 7.36  8.804932  4.476833  0.378780  0.568150
 7.37  8.804932  4.476816  0.378820  0.566665
 7.38  8.804936  4.476799  0.378860  0.565182
 7.39  8.804936  4.476783  0.378890  0.563703
 7.40  8.804977  4.476767  0.378930  0.562226
 7.41  8.804977  4.476745  0.378970  0.560752
 7.42  8.804981  4.476733  0.379010  0.559280
 7.43  8.804981  4.476712  0.379040  0.557811
 7.44  8.804981  4.476695  0.379080  0.556345
 7.45  8.804981  4.476679  0.379120  0.554882
 7.46  8.804986  4.476662  0.379150  0.553421
 7.47  8.805026  4.476646  0.379190  0.551963
 7.48  8.805026  4.476629  0.379230  0.550508
 7.49  8.805026  4.476608  0.379270  0.549056
 7.50  8.805031  4.476596  0.379300  0.547606
 7.51  8.805031  4.476580  0.379340  0.546158
 7.52  8.805031  4.476558  0.379380  0.544714
 7.53  8.805071  4.476542  0.379410  0.543272
 7.54  8.805075  4.476530  0.379450  0.541832
 7.55  8.805075  4.476508  0.379490  0.540395
 7.56  8.805075  4.476492  0.379520  0.538961
 7.57  8.805075  4.476476  0.379560  0.537530
 7.58  8.805080  4.476459  0.379600  0.536101
 7.59  8.805120  4.476442  0.379630  0.534674
 7.60  8.805120  4.476426  0.379670  0.533250
 7.61  8.805120  4.476410  0.379710  0.531829
 7.62  8.805125  4.476393  0.379740  0.530410
 7.63  8.805125  4.476376  0.379780  0.528994
 7.64  8.805125  4.476360  0.379820  0.527580
 7.65  8.805125  4.476338  0.379850  0.526169
 7.66  8.805169  4.476327  0.379890  0.524761
 7.67  8.805169  4.476310  0.379920  0.523355
 7.68  8.805169  4.476294  0.379960  0.521951
 7.69  8.805169  4.476272  0.380000  0.520550
 7.70  8.805169  4.476256  0.380030  0.519152
 7.71  8.805174  4.476244  0.380070  0.517755
 7.72  8.805214  4.476228  0.380100  0.516362
 7.73  8.805214  4.476212  0.380140  0.514971
 7.74  8.805214  4.476190  0.380170  0.513582
 7.75  8.805219  4.476178  0.380210  0.512196
 7.76  8.805219  4.476162  0.380250  0.510812
 7.77  8.805219  4.476146  0.380280  0.509431
 7.78  8.805219  4.476129  0.380320  0.508052
 7.79  8.805263  4.476112  0.380350  0.506675
 7.80  8.805263  4.476096  0.380390  0.505301
 7.81  8.805263  4.476080  0.380420  0.503930
 7.82  8.805263  4.476063  0.380460  0.502561
 7.83  8.805263  4.476047  0.380490  0.501194
 7.84  8.805268  4.476030  0.380530  0.499829
 7.85  8.805268  4.476014  0.380560  0.498467
 7.86  8.805308  4.475997  0.380600  0.497107
 7.87  8.805308  4.475981  0.380630  0.495750
 7.88  8.805313  4.475969  0.380670  0.494395
 7.89  8.805313  4.475953  0.380700  0.493042
 7.90  8.805313  4.475931  0.380740  0.491692
 7.91  8.805313  4.475915  0.380770  0.490344
 7.92  8.805317  4.475903  0.380810  0.488999
 7.93  8.805357  4.475887  0.380840  0.487655
 7.94  8.805357  4.475871  0.380880  0.486314
 7.95  8.805357  4.475854  0.380910  0.484976
 7.96  8.805357  4.475838  0.380940  0.483639
 7.97  8.805362  4.475826  0.380980  0.482305
 7.98  8.805362  4.475804  0.381010  0.480973
 7.99  8.805362  4.475788  0.381050  0.479644
 8.00  8.805402  4.475772  0.381080  0.478317
 8.01  8.805402  4.475756  0.381120  0.476992
 8.02  8.805407  4.475744  0.381150  0.475669
 8.03  8.805407  4.475727  0.381180  0.474348
 8.04  8.805407  4.475711  0.381220  0.473030
 8.05  8.805407  4.475695  0.381250  0.471714
 8.06  8.805411  4.475683  0.381290  0.470400
 8.07  8.805452  4.475667  0.381320  0.469089
 8.08  8.805452  4.475650  0.381350  0.467780
 8.09  8.805452  4.475629  0.381390  0.466473
 8.10  8.805452  4.475612  0.381420  0.465168
 8.11  8.805456  4.475601  0.381450  0.463865
 8.12  8.805456  4.475584  0.381490  0.462564
 8.13  8.805456  4.475568  0.381520  0.461266
 8.14  8.805496  4.475552  0.381560  0.459970
 8.15  8.805501  4.475540  0.381590  0.458676
 8.16  8.805501  4.475524  0.381620  0.457384
 8.17  8.805501  4.475507  0.381660  0.456095
 8.18  8.805501  4.475491  0.381690  0.454807
 8.19  8.805501  4.475475  0.381720  0.453522
 8.20  8.805505  4.475463  0.381760  0.452239
 8.21  8.805546  4.475447  0.381790  0.450958
 8.22  8.805546  4.475430  0.381820  0.449679
 8.23  8.805546  4.475414  0.381860  0.448402
 8.24  8.805546  4.475398  0.381890  0.447127
 8.25  8.805550  4.475386  0.381920  0.445854
 8.26  8.805550  4.475369  0.381960  0.444584
 8.27  8.805550  4.475353  0.381990  0.443316
 8.28  8.805590  4.475337  0.382020  0.442049
 8.29  8.805595  4.475325  0.382050  0.440785
 8.30  8.805595  4.475309  0.382090  0.439523
 8.31  8.805595  4.475292  0.382120  0.438263
 8.32  8.805595  4.475276  0.382150  0.437005
 8.33  8.805595  4.475260  0.382180  0.435749
 8.34  8.805599  4.475248  0.382220  0.434495
 8.35  8.805599  4.475232  0.382250  0.433243
 8.36  8.805639  4.475215  0.382280  0.431993
 8.37  8.805639  4.475199  0.382320  0.430746
 8.38  8.805639  4.475183  0.382350  0.429500
 8.39  8.805644  4.475171  0.382380  0.428256
 8.40  8.805644  4.475155  0.382410  0.427015
 8.41  8.805644  4.475138  0.382440  0.425775
 8.42  8.805644  4.475127  0.382480  0.424537
 8.43  8.805684  4.475111  0.382510  0.423302
 8.44  8.805689  4.475099  0.382540  0.422068
 8.45  8.805689  4.475083  0.382570  0.420836
 8.46  8.805689  4.475067  0.382610  0.419607
 8.47  8.805689  4.475050  0.382640  0.418379
 8.48  8.805689  4.475034  0.382670  0.417153
 8.49  8.805693  4.475022  0.382700  0.415929
 8.50  8.805693  4.475006  0.382730  0.414708
 8.51  8.805733  4.474989  0.382770  0.413488
 8.52  8.805733  4.474973  0.382800  0.412270
 8.53  8.805733  4.474957  0.382830  0.411054
 8.54  8.805738  4.474950  0.382860  0.409840
 8.55  8.805738  4.474934  0.382890  0.408628
 8.56  8.805738  4.474918  0.382930  0.407418
 8.57  8.805738  4.474901  0.382960  0.406210
 8.58  8.805778  4.474885  0.382990  0.405003
 8.59  8.805783  4.474873  0.383020  0.403799
 8.60  8.805783  4.474857  0.383050  0.402596
 8.61  8.805783  4.474841  0.383080  0.401396
 8.62  8.805783  4.474824  0.383110  0.400197
 8.63  8.805783  4.474813  0.383150  0.399000
 8.64  8.805787  4.474802  0.383180  0.397805
 8.65  8.805787  4.474785  0.383210  0.396612
 8.66  8.805827  4.474769  0.383240  0.395421
 8.67  8.805827  4.474753  0.383270  0.394232
 8.68  8.805827  4.474736  0.383300  0.393044
 8.69  8.805832  4.474724  0.383330  0.391859
 8.70  8.805832  4.474713  0.383370  0.390675
 8.71  8.805832  4.474697  0.383400  0.389493
 8.72  8.805832  4.474681  0.383430  0.388313
 8.73  8.805832  4.474664  0.383460  0.387135
 8.74  8.805877  4.474653  0.383490  0.385959
 8.75  8.805877  4.474636  0.383520  0.384784
 8.76  8.805877  4.474625  0.383550  0.383612
 8.77  8.805877  4.474609  0.383580  0.382441
 8.78  8.805877  4.474593  0.383610  0.381272
 8.79  8.805881  4.474581  0.383640  0.380104
 8.80  8.805881  4.474565  0.383680  0.378939
 8.81  8.805881  4.474548  0.383710  0.377775
 8.82  8.805921  4.474537  0.383740  0.376613
 8.83  8.805921  4.474521  0.383770  0.375453
 8.84  8.805926  4.474509  0.383800  0.374295
 8.85  8.805926  4.474493  0.383830  0.373139
 8.86  8.805926  4.474476  0.383860  0.371984
 8.87  8.805926  4.474465  0.383890  0.370831
 8.88  8.805926  4.474449  0.383920  0.369680
 8.89  8.805930  4.474437  0.383950  0.368530
 8.90  8.805971  4.474421  0.383980  0.367382
 8.91  8.805971  4.474410  0.384010  0.366237
 8.92  8.805971  4.474394  0.384040  0.365092
 8.93  8.805971  4.474377  0.384070  0.363950
 8.94  8.805971  4.474361  0.384100  0.362809
 8.95  8.805975  4.474349  0.384130  0.361670
 8.96  8.805975  4.474338  0.384160  0.360533
 8.97  8.805975  4.474322  0.384190  0.359397
 8.98  8.805975  4.474306  0.384220  0.358264
 8.99  8.806015  4.474289  0.384250  0.357131
 9.00  8.806020  4.474283  0.384280  0.356001
 9.01  8.806020  4.474266  0.384310  0.354872
 9.02  8.806020  4.474250  0.384340  0.353745
 9.03  8.806020  4.474234  0.384370  0.352620
 9.04  8.806020  4.474223  0.384400  0.351496
 9.05  8.806020  4.474206  0.384430  0.350374
 9.06  8.806024  4.474195  0.384460  0.349254
 9.07  8.806064  4.474178  0.384490  0.348136
 9.08  8.806064  4.474167  0.384520  0.347019
 9.09  8.806064  4.474151  0.384550  0.345904
 9.10  8.806064  4.474135  0.384580  0.344790
 9.11  8.806069  4.474123  0.384610  0.343678
 9.12  8.806069  4.474112  0.384640  0.342568
 9.13  8.806069  4.474095  0.384670  0.341459
 9.14  8.806069  4.474079  0.384700  0.340352
 9.15  8.806069  4.474068  0.384730  0.339247
 9.16  8.806109  4.474052  0.384760  0.338143
 9.17  8.806114  4.474040  0.384790  0.337041
 9.18  8.806114  4.474024  0.384820  0.335941
 9.19  8.806114  4.474013  0.384850  0.334842
 9.20  8.806114  4.473996  0.384880  0.333745
 9.21  8.806114  4.473980  0.384910  0.332649
 9.22  8.806118  4.473974  0.384940  0.331555
 9.23  8.806118  4.473957  0.384970  0.330463
 9.24  8.806158  4.473941  0.385000  0.329372
 9.25  8.806158  4.473930  0.385030  0.328283
 9.26  8.806158  4.473914  0.385060  0.327195
 9.27  8.806158  4.473897  0.385080  0.326109
 9.28  8.806163  4.473891  0.385110  0.325025
 9.29  8.806163  4.473874  0.385140  0.323942
 9.30  8.806163  4.473858  0.385170  0.322861
 9.31  8.806163  4.473847  0.385200  0.321781
 9.32  8.806163  4.473831  0.385230  0.320703
 9.33  8.806208  4.473819  0.385260  0.319626
 9.34  8.806208  4.473808  0.385290  0.318551
 9.35  8.806208  4.473792  0.385320  0.317478
 9.36  8.806208  4.473775  0.385350  0.316406
 9.37  8.806208  4.473764  0.385380  0.315336
 9.38  8.806208  4.473748  0.385410  0.314267
 9.39  8.806212  4.473736  0.385440  0.313200
 9.40  8.806212  4.473725  0.385470  0.312134
 9.41  8.806252  4.473709  0.385490  0.311070
 9.42  8.806252  4.473692  0.385520  0.310007
 9.43  8.806252  4.473681  0.385550  0.308946
 9.44  8.806252  4.473665  0.385580  0.307887
 9.45  8.806257  4.473659  0.385610  0.306829
 9.46  8.806257  4.473642  0.385640  0.305772
 9.47  8.806257  4.473626  0.385670  0.304717
 9.48  8.806257  4.473615  0.385700  0.303663
 9.49  8.806257  4.473599  0.385720  0.302611
 9.50  8.806301  4.473592  0.385750  0.301561
 9.51  8.806301  4.473576  0.385780  0.300512
 9.52  8.806301  4.473559  0.385810  0.299464
 9.53  8.806301  4.473548  0.385840  0.298418
 9.54  8.806301  4.473532  0.385870  0.297373
 9.55  8.806301  4.473521  0.385900  0.296330
 9.56  8.806306  4.473509  0.385920  0.295289
 9.57  8.806306  4.473493  0.385950  0.294249
 9.58  8.806306  4.473482  0.385980  0.293210
 9.59  8.806346  4.473466  0.386010  0.292173
 9.60  8.806346  4.473455  0.386040  0.291137
 9.61  8.806346  4.473438  0.386070  0.290102
 9.62  8.806351  4.473426  0.386100  0.289070
 9.63  8.806351  4.473415  0.386120  0.288038
 9.64  8.806351  4.473399  0.386150  0.287008
 9.65  8.806351  4.473388  0.386180  0.285980
 9.66  8.806351  4.473372  0.386210  0.284953
 9.67  8.806351  4.473361  0.386240  0.283927
 9.68  8.806395  4.473349  0.386260  0.282903
 9.69  8.806395  4.473333  0.386290  0.281880
 9.70  8.806395  4.473322  0.386320  0.280858
 9.71  8.806395  4.473305  0.386350  0.279838
 9.72  8.806395  4.473294  0.386380  0.278820
 9.73  8.806395  4.473278  0.386400  0.277803
 9.74  8.806400  4.473271  0.386430  0.276787
 9.75  8.806400  4.473255  0.386460  0.275773
 9.76  8.806400  4.473244  0.386490  0.274760
 9.77  8.806440  4.473228  0.386520  0.273748
 9.78  8.806440  4.473217  0.386540  0.272738
 9.79  8.806440  4.473200  0.386570  0.271729
 9.80  8.806444  4.473194  0.386600  0.270722
 9.81  8.806444  4.473178  0.386630  0.269716
 9.82  8.806444  4.473161  0.386650  0.268712
 9.83  8.806444  4.473150  0.386680  0.267708
 9.84  8.806444  4.473134  0.386710  0.266707
 9.85  8.806444  4.473123  0.386740  0.265706
 9.86  8.806489  4.473111  0.386760  0.264707
 9.87  8.806489  4.473100  0.386790  0.263709
 9.88  8.806489  4.473084  0.386820  0.262713
 9.89  8.806489  4.473073  0.386850  0.261718
 9.90  8.806489  4.473056  0.386870  0.260724
 9.91  8.806489  4.473045  0.386900  0.259732
 9.92  8.806489  4.473029  0.386930  0.258741
 9.93  8.806494  4.473023  0.386960  0.257751
 9.94  8.806494  4.473006  0.386980  0.256763
 9.95  8.806494  4.472995  0.387010  0.255776
 9.96  8.806534  4.472979  0.387040  0.254791
 9.97  8.806534  4.472968  0.387060  0.253806
 9.98  8.806534  4.472951  0.387090  0.252823
 9.99  8.806538  4.472945  0.387120  0.251842
10.00  8.806538  4.472929  0.387150  0.250862
10.01  8.806538  4.472918  0.387170  0.249883
10.02  8.806538  4.472901  0.387200  0.248905
10.03  8.806538  4.472890  0.387230  0.247929
10.04  8.806538  4.472879  0.387250  0.246954
10.05  8.806538  4.472863  0.387280  0.245980
10.06  8.806583  4.472857  0.387310  0.245007
10.07  8.806583  4.472840  0.387330  0.244036
10.08  8.806583  4.472829  0.387360  0.243067
10.09  8.806583  4.472813  0.387390  0.242098
10.10  8.806583  4.472802  0.387410  0.241131
10.11  8.806583  4.472785  0.387440  0.240165
10.12  8.806587  4.472779  0.387470  0.239200
10.13  8.806587  4.472763  0.387490  0.238237
10.14  8.806587  4.472752  0.387520  0.237275
10.15  8.806587  4.472741  0.387550  0.236314
10.16  8.806628  4.472724  0.387570  0.235354
10.17  8.806628  4.472713  0.387600  0.234396
10.18  8.806628  4.472697  0.387630  0.233439
10.19  8.806632  4.472690  0.387650  0.232483
10.20  8.806632  4.472674  0.387680  0.231529
10.21  8.806632  4.472663  0.387710  0.230576
10.22  8.806632  4.472652  0.387730  0.229624
10.23  8.806632  4.472636  0.387760  0.228673
10.24  8.806632  4.472625  0.387790  0.227723
10.25  8.806632  4.472608  0.387810  0.226775
10.26  8.806677  4.472602  0.387840  0.225828
10.27  8.806677  4.472586  0.387860  0.224882
10.28  8.806677  4.472575  0.387890  0.223938
10.29  8.806677  4.472564  0.387920  0.222995
10.30  8.806677  4.472547  0.387940  0.222052
10.31  8.806677  4.472536  0.387970  0.221112
10.32  8.806681  4.472524  0.388000  0.220172
10.33  8.806681  4.472513  0.388020  0.219234
10.34  8.806681  4.472502  0.388050  0.218296
10.35  8.806681  4.472486  0.388070  0.217361
10.36  8.806681  4.472475  0.388100  0.216426
10.37  8.806722  4.472459  0.388130  0.215492
10.38  8.806722  4.472448  0.388150  0.214560
10.39  8.806726  4.472441  0.388180  0.213629
10.40  8.806726  4.472425  0.388200  0.212699
10.41  8.806726  4.472414  0.388230  0.211770
10.42  8.806726  4.472403  0.388260  0.210843
10.43  8.806726  4.472386  0.388280  0.209916
10.44  8.806726  4.472376  0.388310  0.208991
10.45  8.806726  4.472359  0.388330  0.208067
10.46  8.806726  4.472348  0.388360  0.207145
10.47  8.806771  4.472342  0.388380  0.206223
10.48  8.806771  4.472325  0.388410  0.205303
10.49  8.806771  4.472314  0.388440  0.204383
10.50  8.806771  4.472303  0.388460  0.203465
10.51  8.806771  4.472287  0.388490  0.202549
10.52  8.806771  4.472276  0.388510  0.201633
10.53  8.806771  4.472260  0.388540  0.200718
10.54  8.806775  4.472253  0.388560  0.199805
10.55  8.806775  4.472242  0.388590  0.198893
10.56  8.806775  4.472226  0.388610  0.197982
10.57  8.806775  4.472215  0.388640  0.197072
10.58  8.806775  4.472204  0.388670  0.196163
10.59  8.806815  4.472187  0.388690  0.195256
10.60  8.806815  4.472176  0.388720  0.194349
10.61  8.806820  4.472170  0.388740  0.193444
10.62  8.806820  4.472153  0.388770  0.192540
10.63  8.806820  4.472142  0.388790  0.191637
10.64  8.806820  4.472132  0.388820  0.190735
10.65  8.806820  4.472115  0.388840  0.189834
10.66  8.806820  4.472104  0.388870  0.188935
10.67  8.806820  4.472093  0.388890  0.188036
10.68  8.806824  4.472081  0.388920  0.187139
10.69  8.806824  4.472070  0.388940  0.186242
10.70  8.806864  4.472059  0.388970  0.185347
10.71  8.806864  4.472043  0.388990  0.184453
10.72  8.806864  4.472032  0.389020  0.183561
10.73  8.806864  4.472021  0.389040  0.182669
10.74  8.806864  4.472010  0.389070  0.181778
10.75  8.806864  4.471994  0.389090  0.180889
10.76  8.806869  4.471987  0.389120  0.180000
10.77  8.806869  4.471976  0.389140  0.179113
10.78  8.806869  4.471960  0.389170  0.178227
10.79  8.806869  4.471949  0.389190  0.177342
10.80  8.806869  4.471938  0.389220  0.176458
10.81  8.806909  4.471921  0.389240  0.175575
10.82  8.806909  4.471910  0.389270  0.174693
10.83  8.806909  4.471899  0.389290  0.173812
10.84  8.806914  4.471893  0.389320  0.172933
10.85  8.806914  4.471876  0.389340  0.172054
10.86  8.806914  4.471865  0.389370  0.171177
10.87  8.806914  4.471855  0.389390  0.170300
10.88  8.806914  4.471838  0.389420  0.169425
10.89  8.806914  4.471827  0.389440  0.168551
10.90  8.806914  4.471816  0.389470  0.167677
10.91  8.806914  4.471805  0.389490  0.166805
10.92  8.806918  4.471793  0.389520  0.165934
10.93  8.806918  4.471782  0.389540  0.165064
10.94  8.806958  4.471771  0.389560  0.164196
10.95  8.806958  4.471760  0.389590  0.163328
10.96  8.806958  4.471744  0.389610  0.162461
10.97  8.806958  4.471733  0.389640  0.161595
10.98  8.806958  4.471722  0.389660  0.160731
10.99  8.806958  4.471705  0.389690  0.159867
11.00  8.806963  4.471699  0.389710  0.159004
11.01  8.806963  4.471688  0.389740  0.158143
11.02  8.806963  4.471677  0.389760  0.157282
11.03  8.806963  4.471661  0.389780  0.156423
11.04  8.806963  4.471650  0.389810  0.155565
11.05  8.806963  4.471639  0.389830  0.154707
11.06  8.807003  4.471628  0.389860  0.153851
11.07  8.807003  4.471617  0.389880  0.152996
11.08  8.807007  4.471605  0.389910  0.152141
11.09  8.807007  4.471594  0.389930  0.151288
11.10  8.807007  4.471583  0.389950  0.150436
11.11  8.807007  4.471572  0.389980  0.149585
11.12  8.807007  4.471555  0.390000  0.148735
11.13  8.807007  4.471544  0.390030  0.147886
11.14  8.807007  4.471533  0.390050  0.147038
11.15  8.807007  4.471522  0.390070  0.146191
11.16  8.807007  4.471506  0.390100  0.145344
11.17  8.807012  4.471499  0.390120  0.144499
11.18  8.807012  4.471488  0.390150  0.143655
11.19  8.807052  4.471478  0.390170  0.142812
11.20  8.807052  4.471467  0.390190  0.141970
11.21  8.807052  4.471450  0.390220  0.141129
11.22  8.807052  4.471439  0.390240  0.140289
